feature,importance
CZE_generation_fossil_gas,0.0022559591079827613
FIN_generation_biomass,0.0022545225249045384
IT4_generation_other,0.0022512074541657114
NO2_temperature,0.00224162009963074
SE3_INFLEX,0.002186634304820103
NO1_actual_load,0.0021697214740517526
NO1_LOAD_PER_PP,0.0021279219417001953
CZE_generation_fossil_hard_coal,0.002039006895778874
NET_generation_fossil_hard_coal,0.0019993713169285552
IT4_OTHER,0.0019982759461495037
IT2_generation_biomass,0.001995238974580772
BKN_temperature,0.001954277275739912
IT1_IEX,0.001950860684114746
POL_generation_fossil_gas,0.0019505842029886211
NO4_LOAD_PER_AREA,0.0019431207651351037
FRA_generation_fossil_gas,0.0019263731032489104
POL_generation_hydro_run_of_river_and_poundage,0.0019210392578093735
ESP_OTHER,0.001913328654223005
BKN_generation_fossil_brown_coal_lignite,0.0018812981019337145
FRA_generation_hydro_run_of_river_and_poundage,0.0018735559741406233
POR_generation_biomass,0.0018389442990104947
ESP_generation_biomass,0.0018335414350960917
DK2_generation_fossil_hard_coal,0.0018268636048267292
LIT_generation_fossil_gas,0.0018261534554317898
IT1_generation_fossil_oil,0.001818552984075898
EST_generation_waste,0.0018095740400534128
DK2_generation_biomass,0.0018079010057178875
GBR_temperature,0.001799347971068084
AUS_generation_fossil_gas,0.0017843601383926266
FRA_generation_fossil_hard_coal,0.0017806543702562371
NO2_LOAD_PER_AREA,0.0017788732038098965
IT1_generation_biomass,0.001778530567195307
NO1_TOT_GEN,0.0017768935998497073
NO4_LOAD_PER_PP,0.0017639457752085454
GER_temperature,0.0017420033467713042
IT1_LOAD_PER_PP,0.0017376840043223027
IT1_RES_LOAD,0.001729525162131996
FIN_OTHER,0.0017250272532685596
LAT_generation_fossil_gas,0.001680257343734022
IT2_generation_fossil_oil,0.0016719972917453535
FRA_temperature,0.0016718301962306136
NO4_actual_load,0.0016614815102174404
DK1_generation_biomass,0.0016539959308652266
FRA_TOT_GEN,0.0016505488388408088
GER_generation_waste,0.0016394876199964735
LAT_FLEX,0.0016333906369566927
NET_temperature,0.0016242542385105404
SE4_INFLEX,0.0015983714506758535
IT3_generation_fossil_coal_derived_gas,0.0015832619243829964
SE3_generation_hydro_water_reservoir,0.0015762512132224428
IT4_generation_fossil_oil,0.0015635292060141679
DK2_generation_waste,0.0015634830544734542
SE4_generation_other,0.0015509081108296071
IT1_actual_load,0.0015455574291360025
NO3_generation_waste,0.001542023907329582
IT2_generation_fossil_hard_coal,0.0015193551572967225
SE4_OTHER,0.00151743987742483
CZE_generation_fossil_brown_coal_lignite,0.0015106065546641346
NO5_actual_load,0.0015105506607865306
NO5_LOAD_PER_PP,0.0014815705158817102
DK1_generation_waste,0.0014717599372892156
EST_generation_fossil_coal_derived_gas,0.001470121842447664
BEL_temperature,0.0014496307432039688
POR_generation_fossil_gas,0.0014191769918119384
DK2_OTHER,0.0014185144195488835
NO3_actual_load,0.0014150993683321733
NO5_LOAD_PER_AREA,0.0014095085592557692
NO2_LOAD_PER_PP,0.0013985099280536613
BEL_generation_waste,0.0013756690883071302
DK1_OTHER,0.0013750885048794085
GER_generation_fossil_hard_coal,0.0013614415518551247
GER_generation_fossil_brown_coal_lignite,0.0013538251486617462
FRA_generation_fossil_oil,0.0013536246283902364
SWI_generation_hydro_run_of_river_and_poundage,0.0013486271459778839
is_weekend,0.0013418741051194436
dayofweek,0.0013126999367944023
IT1_LOAD_PER_AREA,0.0013098426303831776
SE4_generation_wind_onshore,0.0012887394954302779
GER_generation_fossil_gas,0.001273199284365437
IT1_generation_hydro_run_of_river_and_poundage,0.0012728793107634818
NO2_actual_load,0.0012630158158442326
IT1_generation_geothermal,0.001257180651531382
ESP_generation_waste,0.001250653930154543
SE1_INFLEX,0.0012493213415715814
EST_FLEX,0.001246667649804392
NO3_INFLEX,0.0012396922912618152
FIN_generation_other,0.0012388828733024143
NO4_INFLEX,0.0012377229938395863
POR_OTHER,0.001173596497222225
IT2_generation_hydro_water_reservoir,0.0011709568818640546
NO3_LOAD_PER_AREA,0.0011682904454014625
GBR_generation_biomass,0.0011670870354628566
NO3_LOAD_PER_PP,0.0011657384716254136
BEL_generation_fossil_gas,0.0011637777484475894
EST_generation_solar,0.0011617675993104422
DK2_FLEX,0.001149633473456527
IT1_RES_LOAD_RATIO,0.0011434637485200439
BKN_generation_waste,0.0011230481323501334
SE2_INFLEX,0.0011230462494392782
NET_generation_fossil_gas,0.0010975642204095464
SE2_generation_hydro_water_reservoir,0.0010893348687822423
IT1_generation_other,0.0010892793253907483
GER_generation_wind_onshore,0.0010704059330392335
SE1_generation_hydro_water_reservoir,0.0010635801190970228
GER_generation_wind_offshore,0.001053536201376705
SE3_LOAD_PER_AREA,0.0010322859079911527
NO2_INFLEX,0.0010317070704836935
POL_generation_fossil_hard_coal,0.0010198286616479077
FRA_LOAD_PER_PP,0.001017192139866812
NET_FLEX,0.0010118567230789502
FIN_actual_load,0.0010081422604057916
NO4_TOT_GEN,0.0010063104768891886
IT1_OTHER,0.0009992075123624513
FRA_actual_load,0.0009898052140258613
BKN_IEX,0.000989003856843253
POL_LOAD_PER_PP,0.0009865660860691296
FRA_LOAD_PER_AREA,0.0009733365323923699
LIT_generation_hydro_run_of_river_and_poundage,0.000960309262908456
ESP_generation_fossil_gas,0.0009570527461825106
GER_generation_fossil_coal_derived_gas,0.0009461391572802285
NET_generation_wind_offshore,0.0009388686449394279
IT2_LOAD_PER_PP,0.0009366420105394119
DK1_generation_fossil_hard_coal,0.0009320968809649277
BKN_FLEX,0.0009294097714489727
POL_LOAD_PER_AREA,0.0009262044089563085
FIN_LOAD_PER_PP,0.0009130163648961828
IT2_LOAD_PER_AREA,0.00090195998823348
POR_temperature,0.000901036670047457
SE3_LOAD_PER_PP,0.0008978679942113747
NO4_FLEX,0.0008966552628537377
IT2_actual_load,0.0008957699153116727
GBR_generation_fossil_hard_coal,0.0008932035561073525
BKN_RES_LOAD_RATIO,0.0008918771590164418
IT3_generation_hydro_water_reservoir,0.0008885992882702042
NO4_generation_hydro_water_reservoir,0.000887787582244314
POL_actual_load,0.0008868636014620884
SE1_generation_wind_onshore,0.000880690904405612
POR_generation_wind_offshore,0.0008766569103941154
NO2_TOT_GEN,0.0008718829211462279
POL_TOT_GEN,0.0008628847874878524
DK2_generation_wind_offshore,0.0008589203803455671
GBR_OG_OTHER,0.0008588613093109327
IT1_TOT_GEN,0.0008584609434027989
SE2_generation_wind_onshore,0.0008561857766453475
GBR_generation_other,0.0008506038864640753
GBR_OTHER,0.0008413901257352572
FIN_TOT_GEN,0.0008395257415429223
GER_FLEX,0.00083771074714477
NET_INFLEX,0.0008266301665177733
SE3_actual_load,0.000822237832618012
LAT_generation_hydro_run_of_river_and_poundage,0.0008143619301198089
SE1_solar_radiation,0.000813079585090799
GER_generation_biomass,0.0008130074082453037
FRA_RES_LOAD,0.0008052263672093237
GBR_wind_speed,0.0008030151970220897
GER_wind_speed,0.0008022141905112072
CZE_TOT_GEN,0.0008019662625834738
IT1_generation_fossil_gas,0.0008016372218416391
AUS_INFLEX,0.0007988196978771634
POR_generation_hydro_run_of_river_and_poundage,0.0007971010654855045
FIN_LOAD_PER_AREA,0.0007958918585406337
LAT_INFLEX,0.0007857671244995942
BKN_TOT_GEN,0.0007786352508723227
FRA_generation_wind_onshore,0.0007741414216006471
NO4_generation_wind_onshore,0.0007734450526261226
NO4_solar_radiation,0.0007709367746982919
IT1_INFLEX,0.0007643917870669633
BEL_generation_wind_offshore,0.0007593921913810152
NET_RES_LOAD_RATIO,0.0007561007000464941
FRA_IEX,0.000749610398383361
NO4_wind_speed,0.0007458835971773057
DK2_generation_fossil_gas,0.0007455908771165363
ESP_LOAD_PER_AREA,0.0007442465252748586
NO3_TOT_GEN,0.0007415534593730311
NO3_wind_speed,0.0007402285904301994
BKN_generation_hydro_water_reservoir,0.0007401015687777359
NO3_FLEX,0.0007381413567481768
DK1_wind_speed,0.000735279893469348
NO3_generation_wind_onshore,0.0007349189612382073
NET_generation_wind_onshore,0.0007283097005826083
DK2_generation_fossil_oil,0.000727318822245234
NO3_generation_hydro_water_reservoir,0.0007269210519172107
POL_RES_LOAD,0.0007188147747438172
NET_wind_speed,0.0007185550679129428
CZE_IEX,0.0007148141414495828
NO2_FLEX,0.0007147370702248486
DK1_FLEX,0.0007147126244377003
DK1_generation_wind_offshore,0.0007145269794207341
GER_LOAD_PER_PP,0.0007144424805911012
IT3_generation_fossil_gas,0.0007106898543043622
POL_FLEX,0.0007036719502085862
NO2_generation_hydro_water_reservoir,0.0007030352715588286
GER_LOAD_PER_AREA,0.0007019778395574153
DK2_wind_speed,0.0007011983825339031
ESP_actual_load,0.0006998231883203921
AUS_LOAD_PER_PP,0.0006997787880967137
BEL_FLEX,0.0006958206287178887
FRA_FLEX,0.0006931605656766929
SE2_TOT_GEN,0.0006860843053818812
SE4_LOAD_PER_PP,0.0006805348968961434
ESP_LOAD_PER_PP,0.000679005082320269
GBR_generation_hydro_run_of_river_and_poundage,0.0006765549392100448
SE1_TOT_GEN,0.0006760574113385691
FIN_generation_fossil_oil,0.0006749012490013642
DK2_TOT_GEN,0.0006695220115187675
BKN_RES_LOAD,0.0006654266223446206
NO3_solar_radiation,0.0006631471928424864
GER_actual_load,0.0006627393435692245
IT3_actual_load,0.0006607104816823401
AUS_LOAD_PER_AREA,0.0006588569046308848
AUS_actual_load,0.0006476012072309753
SE4_LOAD_PER_AREA,0.0006463853150580201
DK2_generation_wind_onshore,0.0006449233215112837
FRA_wind_speed,0.0006401720545119265
CZE_FLEX,0.000637074153987456
IT4_wind_speed,0.0006345470422573826
SE4_TOT_GEN,0.0006332931211495629
IT4_actual_load,0.0006315794743982487
NO5_wind_speed,0.0006308136832521364
EST_wind_speed,0.000626584625407057
DK2_INFLEX,0.0006262823638939637
IT3_LOAD_PER_PP,0.0006236860492657202
SE4_actual_load,0.0006201481152253416
CZE_RES_LOAD,0.0006197919062822237
ESP_generation_wind_onshore,0.0006186079224288635
GBR_generation_wind_onshore,0.0006167237574202174
IT2_wind_speed,0.0006158393792124183
GER_RES_LOAD_RATIO,0.0006153904893343243
IT4_LOAD_PER_AREA,0.0006145374592323724
AUS_RES_LOAD_RATIO,0.0006126793781987806
POL_generation_fossil_brown_coal_lignite,0.000612059779242859
FIN_generation_wind_onshore,0.0006096946748522138
CZE_generation_other_renewable,0.0006076486817443987
IT3_IEX,0.0006071634522588885
IT2_generation_fossil_gas,0.0006020402097240419
DK1_INFLEX,0.0006015679846379199
GER_INFLEX,0.0005985622145706362
DK1_generation_wind_onshore,0.0005961777844224316
POR_generation_hydro_water_reservoir,0.0005952534722383419
IT1_FLEX,0.0005901593526033958
BKN_generation_wind_onshore,0.0005886033839021748
BEL_IEX,0.0005886022076635684
NO5_FLEX,0.0005835570623661584
IT3_LOAD_PER_AREA,0.0005814249619710581
NO4_precipitation_large_scale,0.0005805225212045583
SE1_wind_speed,0.0005761290659459711
NO2_generation_wind_onshore,0.0005744852213750053
FIN_wind_speed,0.0005737192988061798
CZE_LOAD_PER_PP,0.0005731052322510191
ESP_wind_speed,0.0005731030212250658
IT4_generation_fossil_gas,0.0005725526062469577
BKN_generation_hydro_run_of_river_and_poundage,0.0005716387608151101
NO2_wind_speed,0.0005715577827958107
IT3_wind_speed,0.0005701389332987577
SWI_RES_LOAD,0.0005666468604933161
IT4_LOAD_PER_PP,0.0005663670847156449
GBR_generation_fossil_gas,0.0005632448452028726
NO5_solar_radiation,0.0005528907194928237
EST_TOT_GEN,0.0005524831002245884
NO5_TOT_GEN,0.0005517715534340846
FRA_precipitation_large_scale,0.0005495381297027163
NO1_generation_wind_onshore,0.0005478782437549955
BEL_wind_speed,0.0005471000459283781
LAT_TOT_GEN,0.0005464096326173009
IT3_FLEX,0.0005446658764135805
BEL_TOT_GEN,0.0005422899789175068
BEL_LOAD_PER_PP,0.0005403890054868234
SE2_wind_speed,0.0005403228730843425
POL_generation_wind_onshore,0.0005397971901412523
SWI_INFLEX,0.0005397510391274389
IT1_wind_speed,0.0005388204610343961
BEL_generation_wind_onshore,0.00053810341292311
IT3_OTHER,0.0005364205677819632
NET_solar_radiation,0.0005356968283423574
DK1_TOT_GEN,0.0005334506809178276
CZE_generation_wind_onshore,0.000531383419773215
NO5_generation_hydro_water_reservoir,0.0005309982876245279
POL_IEX,0.0005309073921513541
LIT_wind_speed,0.0005292833344210864
POL_INFLEX,0.0005291307624119781
FRA_precipitation_convective,0.0005269302304780713
SE4_wind_speed,0.000526544737415041
IT4_FLEX,0.0005255779351157196
BEL_LOAD_PER_AREA,0.0005188951815159255
POL_RES_LOAD_RATIO,0.0005188496365815412
NO4_precipitation_convective,0.0005172219159361361
SE3_wind_speed,0.0005171027742670129
BEL_OTHER,0.0005153106761357167
BKN_INFLEX,0.000511697764250767
FIN_INFLEX,0.0005115456328487418
BKN_actual_load,0.0005099416114422067
POR_generation_wind_onshore,0.0005091329938768317
GBR_OG_FLEX,0.0005087361586174511
IT2_generation_other,0.0005059830165550442
POL_wind_speed,0.000505130367954935
GER_TOT_GEN,0.0005030409403629109
FRA_RES_LOAD_RATIO,0.0005023617996928944
CZE_wind_speed,0.0005007365267162729
DK1_generation_fossil_oil,0.0004955306664462572
NO1_wind_speed,0.0004912934230181265
CZE_actual_load,0.0004910985255301336
NET_LOAD_PER_AREA,0.0004891641048810048
LIT_FLEX,0.0004888002651139185
GBR_FLEX,0.0004840782895280467
CZE_LOAD_PER_AREA,0.00048324094388503075
IT2_FLEX,0.000482417615991551
SWI_RES_LOAD_RATIO,0.0004821343425933159
ESP_precipitation_large_scale,0.00048176193286857767
POR_FLEX,0.0004814345880733534
NO3_precipitation_large_scale,0.0004801356459421544
IT2_OTHER,0.0004801048251079379
EST_solar_radiation,0.00048009205838071655
FIN_solar_radiation,0.0004798799514035987
IT3_TOT_GEN,0.0004798182423541352
ESP_precipitation_convective,0.00047973527103724404
AUS_RES_LOAD,0.0004797248866838442
GER_RES_LOAD,0.00047699735336894565
LIT_solar_radiation,0.0004727851230812069
FRA_INFLEX,0.00047269503625458617
FIN_precipitation_large_scale,0.00046968124327720963
BKN_wind_speed,0.0004683851896904815
AUS_wind_speed,0.0004672293367929423
FIN_generation_hydro_run_of_river_and_poundage,0.0004657776949054839
BKN_LOAD_PER_AREA,0.0004639330750519515
NET_actual_load,0.00046263871380064264
POL_precipitation_large_scale,0.00046129565249109796
BEL_actual_load,0.0004606330675974925
IT4_generation_wind_onshore,0.00045790388832959777
EST_generation_wind_onshore,0.0004575118565526945
LIT_generation_wind_onshore,0.0004556758576109507
GBR_actual_load,0.00045365895547430434
ESP_FLEX,0.00045297883104604815
BKN_LOAD_PER_PP,0.0004504184149780157
IT2_TOT_GEN,0.00044968439574280094
NO1_solar_radiation,0.000449068853572066
GER_precipitation_large_scale,0.0004459342596886686
GBR_precipitation_large_scale,0.00044472174750156724
DK1_LOAD_PER_PP,0.000441352502237446
POR_RES_LOAD_RATIO,0.00044036915285076213
IT1_generation_hydro_water_reservoir,0.00043837394696680704
POR_INFLEX,0.00043692795814121463
NET_OTHER,0.00043682579109722354
SE3_precipitation_large_scale,0.0004364449290885889
GBR_LOAD_PER_PP,0.00043560716337664876
NET_TOT_GEN,0.0004355282398402087
IT3_generation_wind_onshore,0.0004351680875802175
IT2_generation_wind_onshore,0.0004331881792785408
SWI_generation_wind_onshore,0.0004331545612730338
AUS_IEX,0.00043127404651557063
LAT_generation_wind_onshore,0.00042877320015721315
IT3_generation_other,0.00042715061401865905
NET_LOAD_PER_PP,0.00042672747957491446
IT1_precipitation_large_scale,0.00042665289999924675
SE2_precipitation_large_scale,0.00042643740967032354
NET_generation_other,0.0004238323454203561
SE1_LOAD_PER_AREA,0.0004231424132011536
IT1_generation_wind_onshore,0.0004216575773060172
SWI_wind_speed,0.00042003443427273595
GBR_LOAD_PER_AREA,0.00041759228263613894
GBR_TOT_GEN,0.0004174678897693987
SE2_solar_radiation,0.00041280783953061463
IT4_TOT_GEN,0.00041252390426846277
SE1_precipitation_large_scale,0.00040625869300704617
AUS_generation_wind_onshore,0.00040417480517299337
EST_INFLEX,0.0004034526663553589
LIT_INFLEX,0.0003988906418533934
AUS_precipitation_large_scale,0.0003987624769851391
POR_wind_speed,0.0003987586266453629
NO5_precipitation_large_scale,0.00039781852380382413
BEL_INFLEX,0.0003965511568110091
IT2_IEX,0.00039647645036071404
GBR_OG_TOT_GEN,0.00039391668634607184
IT2_RES_LOAD,0.00039133274698151634
NET_IEX,0.00038903091068948385
ESP_RES_LOAD,0.00038872076394032913
BEL_solar_radiation,0.0003801178967368749
DK2_LOAD_PER_AREA,0.0003783438486189705
NO1_precipitation_large_scale,0.0003764222473694673
IT2_precipitation_large_scale,0.0003762369108623886
SWI_precipitation_large_scale,0.00037343531111628256
SE3_solar_radiation,0.000373221075371801
LAT_actual_load,0.00037265088551283193
AUS_generation_hydro_water_reservoir,0.00037064222973154403
NET_RES_LOAD,0.0003686883833421632
EST_LOAD_PER_AREA,0.0003681697677273236
GER_IEX,0.00036731308284299275
LIT_precipitation_large_scale,0.0003673058971465768
POL_solar_radiation,0.0003662701570827373
POR_precipitation_large_scale,0.00036594268690182986
EST_precipitation_large_scale,0.0003654648766429124
SWI_generation_hydro_water_reservoir,0.0003639923328149063
DK2_LOAD_PER_PP,0.0003633743980505936
BEL_RES_LOAD_RATIO,0.0003633598046392061
DK1_LOAD_PER_AREA,0.0003631378965307715
ESP_RES_LOAD_RATIO,0.0003619467014195977
EST_LOAD_PER_PP,0.00036063593829621275
SE4_solar_radiation,0.0003600165158579654
EST_actual_load,0.00035947408020525117
ESP_IEX,0.00035533195119285876
IT4_precipitation_large_scale,0.00035470904202873247
POR_RES_LOAD,0.0003521011760662344
NO2_precipitation_large_scale,0.00034771854382969846
POR_LOAD_PER_AREA,0.0003475460093423559
IT3_precipitation_large_scale,0.0003472813266353916
CZE_precipitation_large_scale,0.0003470654440719139
ESP_INFLEX,0.0003459616118871591
DK1_actual_load,0.00034579963519661404
DK2_solar_radiation,0.0003454013440815147
AUS_TOT_GEN,0.000344453989069313
SE4_precipitation_large_scale,0.000344374483212558
CZE_solar_radiation,0.0003443180835271437
SE2_LOAD_PER_PP,0.0003424164243375382
ESP_generation_hydro_water_reservoir,0.00034109241057641204
ESP_TOT_GEN,0.0003408018351024693
NO2_solar_radiation,0.00034030823660968724
DK1_generation_fossil_gas,0.00033871249446995247
DK2_actual_load,0.0003363583354790006
IT4_IEX,0.0003349080192181235
NET_generation_solar,0.0003346703043140376
DK1_solar_radiation,0.0003338552276711459
ESP_generation_solar,0.00033302688986904503
SWI_TOT_GEN,0.0003312157628585106
BEL_RES_LOAD,0.00032943343394473097
GBR_INFLEX,0.0003288965745154552
GBR_OG_INFLEX,0.0003282981369758452
BKN_precipitation_large_scale,0.0003252597802098744
POR_TOT_GEN,0.0003244003407082671
LIT_TOT_GEN,0.0003209834176441174
LIT_LOAD_PER_PP,0.00032087123120802264
GBR_IEX,0.00031791396306550686
GBR_RES_LOAD_RATIO,0.0003176660805637364
SWI_LOAD_PER_PP,0.0003175763954118581
DK1_generation_solar,0.0003168778547044651
GER_solar_radiation,0.0003144062172351008
BEL_generation_other,0.0003096634028970212
POR_LOAD_PER_PP,0.000309420478315079
GBR_generation_solar,0.0003083342011346696
SE2_actual_load,0.0003061153022231664
LIT_generation_solar,0.0003002852965202418
IT2_INFLEX,0.0003002739745958042
SWI_FLEX,0.0002997916934984812
CZE_RES_LOAD_RATIO,0.000298601885663163
LIT_actual_load,0.0002963208458593556
DK1_precipitation_large_scale,0.000295847656773969
LIT_LOAD_PER_AREA,0.00029584663234843615
POR_actual_load,0.0002958148513768153
POR_generation_solar,0.00029490483408898985
NET_precipitation_large_scale,0.000294781695878955
SWI_actual_load,0.0002935923871744335
IT3_RES_LOAD_RATIO,0.00029338710684481147
BEL_generation_solar,0.00029299477553141484
AUS_FLEX,0.0002920449122914648
IT2_RES_LOAD_RATIO,0.00029106241852343696
IT4_RES_LOAD,0.0002910165405430601
IT4_INFLEX,0.0002900121591743168
BEL_precipitation_large_scale,0.0002893994082410936
IT3_INFLEX,0.00028810575326462985
SE1_LOAD_PER_PP,0.00028778697994076325
FRA_generation_hydro_water_reservoir,0.00028773953423838787
AUS_generation_solar,0.00028293264731864227
IT1_solar_radiation,0.00028227163442119316
SWI_solar_radiation,0.0002802095820555941
ESP_solar_radiation,0.00027862053339418547
GBR_solar_radiation,0.00027821042651510354
CZE_INFLEX,0.000278055472358945
GER_generation_solar,0.000276957929266075
IT2_solar_radiation,0.00027693623533655133
IT4_RES_LOAD_RATIO,0.0002762505487219249
FRA_generation_solar,0.00027377846068708556
FRA_solar_radiation,0.00027316520970505065
IT3_RES_LOAD,0.0002730403334033541
SWI_LOAD_PER_AREA,0.00027038972644441943
IT3_solar_radiation,0.00026916944020964617
DK2_generation_solar,0.000265996250501212
AUS_solar_radiation,0.0002628091526790707
BKN_generation_hydro_pumped_storage,0.0002609672738738227
DK2_precipitation_large_scale,0.00025912483787990566
BKN_solar_radiation,0.00025900635042545595
BKN_generation_solar,0.0002585496232605061
SWI_generation_solar,0.0002580310068877975
IT4_solar_radiation,0.00025639907069132116
IT2_generation_solar,0.00025467690682957856
POR_solar_radiation,0.00025075673188589324
IT1_generation_solar,0.0002459037691548535
SWI_IEX,0.0002424069590226769
