feature,importance
LAT_generation_wind_onshore,0.0006312145092917191
SE3_precipitation_large_scale,0.0006245525264032197
EST_solar_radiation,0.000621161682677135
SE2_precipitation_large_scale,0.0006166972835394128
SE1_precipitation_large_scale,0.0006144663199059978
DK1_solar_radiation,0.0006068723814483526
BEL_generation_other,0.0006027168244807483
GER_solar_radiation,0.0005940658553721128
NO5_precipitation_large_scale,0.0005885823407380202
BEL_solar_radiation,0.0005840698186112888
NO2_solar_radiation,0.0005803300658397362
AUS_precipitation_large_scale,0.0005795372338876557
SE1_actual_load,0.0005734861318450175
NET_solar_radiation,0.0005708138173203045
IT1_generation_hydro_water_reservoir,0.000568462317180782
SWI_precipitation_large_scale,0.0005659783168332213
NO1_precipitation_large_scale,0.0005624060144848528
NO2_precipitation_large_scale,0.0005598362705234662
POR_precipitation_large_scale,0.0005569010013642776
IT2_precipitation_large_scale,0.0005513701753833985
FRA_solar_radiation,0.0005463190534064712
DK2_generation_solar,0.0005356913497340621
GER_generation_solar,0.0005345040052193889
CZE_precipitation_large_scale,0.0005339924059290513
SWI_generation_solar,0.0005328171555267344
GBR_generation_solar,0.0005261867117257195
IT3_precipitation_large_scale,0.000521508270811992
FRA_generation_solar,0.000513970149167243
SE4_solar_radiation,0.000512830394429942
DK2_solar_radiation,0.0005086470163145777
BEL_generation_solar,0.00048217862461590613
LIT_precipitation_large_scale,0.0004820726513392967
SE4_precipitation_large_scale,0.0004740943220256427
DK1_generation_solar,0.0004705253561211415
NET_precipitation_large_scale,0.0004682266854305431
EST_precipitation_large_scale,0.00046670061352125996
DK1_precipitation_large_scale,0.00046595800722488837
BKN_generation_hydro_pumped_storage,0.0004528269102506978
BKN_precipitation_large_scale,0.0004526517331555604
SWI_solar_radiation,0.00044303509360944673
AUS_generation_solar,0.000442057106339037
BEL_precipitation_large_scale,0.00044022230651920774
LIT_solar_radiation,0.0004354655344542866
IT1_solar_radiation,0.0004260431471900064
SWI_generation_hydro_pumped_storage,0.0004246286146497994
IT4_precipitation_large_scale,0.0004168161696549385
LIT_generation_solar,0.0003990489777205068
IT2_generation_solar,0.00039892514072341996
IT1_generation_solar,0.0003898054949786325
POL_solar_radiation,0.0003866791210625864
CZE_generation_hydro_water_reservoir,0.0003817235360642905
BKN_solar_radiation,0.0003802952460203706
CZE_solar_radiation,0.0003727293679209222
IT4_solar_radiation,0.00036871921044351184
IT2_solar_radiation,0.0003676940946432668
AUS_solar_radiation,0.00036187174500142773
DK2_precipitation_large_scale,0.00036087287749984024
IT1_generation_fossil_coal_derived_gas,0.00035825933537657204
BKN_generation_solar,0.0003361467190722891
AUS_generation_hydro_pumped_storage,0.0003275120251035356
IT4_generation_solar,0.0003104526561756126
IT3_solar_radiation,0.00030997142368017225
IT3_generation_solar,0.0003086981765886876
CZE_generation_solar,0.00030774141134190693
FRA_generation_hydro_pumped_storage,0.00027030243395783016
IT3_generation_hydro_run_of_river_and_poundage,0.00024473743828920926
POR_generation_hydro_pumped_storage,0.00023684094565597932
IT1_generation_hydro_pumped_storage,0.00019078406160576335
GER_generation_hydro_pumped_storage,0.0001715924880517684
IT2_generation_hydro_pumped_storage,0.00015828517379004803
GER_generation_hydro_water_reservoir,0.00014522229764576464
GBR_generation_hydro_pumped_storage,0.00013222126585358588
POL_generation_hydro_pumped_storage,0.0001248153566270231
BEL_generation_hydro_pumped_storage,0.00010528702415332484
AUS_generation_waste,2.8717966485620955e-07
POL_generation_other,0.0
AUS_generation_other,0.0
POL_generation_other_renewable,0.0
