feature,importance
NO2_RES_LOAD,0.0016268991873342803
IT3_OTHER,0.0016246631881582936
SE1_solar_radiation,0.001616861212580438
IT3_IEX,0.001605888303632458
NO3_IEX,0.001598763734072295
IT3_FLEX,0.0015768841662743012
DK1_RES_LOAD,0.0015643829940395935
IT4_RES_LOAD,0.001534485371876098
BEL_OTHER,0.0015293493623873345
BEL_TOT_GEN,0.0015192195495244657
AUS_actual_load,0.0014970940670131644
CZE_IEX,0.0014624810191883495
CZE_actual_load,0.0014617852429966
GER_actual_load,0.0014540589231612298
NO4_wind_speed,0.0014360074979965123
IT2_FLEX,0.0014226621357137528
NET_wind_speed,0.001414741348451729
NO3_wind_speed,0.0014118711782491722
NO5_WATER,0.0013962962228093892
NO5_IEX,0.0013867511219881987
BEL_IEX,0.0013836882878611623
DK1_wind_speed,0.0013774032603081844
IT1_RES_LOAD,0.0013681202222266646
IT3_RES_LOAD,0.0013626691131341023
NO5_TOT_GEN,0.0013468759836539957
NO5_RES_LOAD,0.0013201634618998967
IT1_INFLEX,0.001303374298094971
NO4_solar_radiation,0.0012985307334498076
ESP_actual_load,0.00128670380042664
DK2_wind_speed,0.001284006915783204
SE4_TOT_GEN,0.0012765373348312577
IT2_wind_speed,0.0012709489194749847
BEL_actual_load,0.0012604445721839139
FRA_wind_speed,0.0012534745783648405
SWI_INFLEX,0.0012526269192902467
IT1_TOT_GEN,0.0012451877391195985
ESP_RES_LOAD,0.0012414284191429924
DK2_INFLEX,0.0012322075034870087
POL_IEX,0.0012291227979894868
FIN_solar_radiation,0.0012234558364301272
NO5_wind_speed,0.0012193477534609377
NET_actual_load,0.0012189041254343366
BKN_actual_load,0.0012153899291691324
ESP_wind_speed,0.0012149501205807683
IT3_actual_load,0.0012124193694898174
IT3_TOT_GEN,0.0011870952794203113
IT2_RES_LOAD,0.0011860032825042946
IT2_IEX,0.0011621731967794474
NO2_wind_speed,0.0011575190026155608
IT2_OTHER,0.0011503188338565424
DK2_IEX,0.0011495441951298842
NO2_solar_radiation,0.0011461318447713066
BEL_wind_speed,0.0011460153062227728
DK1_INFLEX,0.0011435035354553866
POL_INFLEX,0.001129111011612825
AUS_IEX,0.001122964253562483
IT3_wind_speed,0.0011213342916941383
IT4_wind_speed,0.001105473058547403
FRA_INFLEX,0.0011051981291236082
POR_INFLEX,0.0011028271157346053
FIN_INFLEX,0.0011012437104188468
FRA_precipitation_large_scale,0.0010997398185438195
POL_wind_speed,0.0010951201947561411
EST_wind_speed,0.001084613581034766
NO4_precipitation_large_scale,0.0010829887533676326
SE2_solar_radiation,0.0010771699599128083
SE1_wind_speed,0.0010759526173472487
IT4_IEX,0.0010698112117075113
LIT_RES_LOAD,0.0010695057837255392
POR_TOT_GEN,0.0010663252158942143
NO1_solar_radiation,0.0010600877097965101
DK1_TOT_GEN,0.0010489772987475803
FIN_wind_speed,0.0010450141533220438
POR_RES_LOAD,0.0010436103233544428
IT1_wind_speed,0.0010339379613013855
ESP_precipitation_convective,0.0010332943330057544
EST_solar_radiation,0.0010279669953437015
IT4_actual_load,0.0010268007257699164
SE4_wind_speed,0.0010257270400036095
ESP_precipitation_large_scale,0.0010182376303130743
ESP_WATER,0.0010134067005676348
NET_OTHER,0.001012771195707784
CZE_wind_speed,0.0010014855248194313
SE3_wind_speed,0.000988999819397579
DK1_IEX,0.000981418702282813
SE2_wind_speed,0.0009755865943917299
ESP_IEX,0.0009705704963580208
AUS_wind_speed,0.0009667774175884014
NET_TOT_GEN,0.0009657198252826715
NO4_precipitation_convective,0.0009652108011029242
LIT_wind_speed,0.000964778345156494
EST_actual_load,0.0009619328751917525
AUS_TOT_GEN,0.0009614690604095022
FRA_precipitation_convective,0.0009582014399378187
NET_RES_LOAD,0.0009517401171870942
SE2_actual_load,0.0009307274511203034
EST_TOT_GEN,0.0009183742859472842
GBR_solar_radiation,0.0009157602633717933
IT4_TOT_GEN,0.0009150711895986048
NO5_solar_radiation,0.0009132200117498849
GER_precipitation_large_scale,0.0009106099837248758
FIN_precipitation_large_scale,0.0009051017388048036
SWI_wind_speed,0.0009040545975725266
NO1_wind_speed,0.0009039803602032458
POR_actual_load,0.0008991946225176018
NO3_solar_radiation,0.0008977862744550823
EST_INFLEX,0.0008969194124047862
ESP_TOT_GEN,0.0008962959706721529
SE3_solar_radiation,0.0008957327195548821
BEL_INFLEX,0.0008951455274406103
POR_wind_speed,0.0008893115923646156
NO3_precipitation_large_scale,0.0008877471901347162
LAT_actual_load,0.0008832984164457157
IT2_TOT_GEN,0.0008818566197383379
LIT_actual_load,0.0008788344005701508
POL_precipitation_large_scale,0.0008747493610123094
NET_IEX,0.0008693561407191416
ESP_INFLEX,0.0008671512433578605
GBR_precipitation_large_scale,0.000862468420934857
IT1_precipitation_large_scale,0.0008611063951871716
SWI_actual_load,0.0008532651703473443
DK2_actual_load,0.0008363001295349713
LIT_INFLEX,0.0008266274348068053
DK2_solar_radiation,0.0008202653065245288
BKN_wind_speed,0.0008133508962101649
DK1_actual_load,0.0008131665092567055
SWI_RES_LOAD,0.0008075007352525395
SE4_IEX,0.0007980651109241934
EST_IEX,0.0007978480019124873
SE2_precipitation_large_scale,0.0007869657571827415
SE3_precipitation_large_scale,0.000786220984983655
SE1_precipitation_large_scale,0.0007825414227645641
SE1_actual_load,0.0007765795827734997
POR_IEX,0.0007680382245598612
NET_solar_radiation,0.0007677054805066611
AUS_RES_LOAD,0.0007640047306471813
BEL_solar_radiation,0.0007601324189096128
POR_solar_radiation,0.000751265046493582
POR_precipitation_large_scale,0.0007426371532322452
SWI_TOT_GEN,0.0007385414186504244
AUS_precipitation_large_scale,0.000737509069815752
SWI_precipitation_large_scale,0.0007303256357378519
NO5_precipitation_large_scale,0.0007285042056350255
FRA_solar_radiation,0.0007166472183503219
NO2_precipitation_large_scale,0.0007025656886719702
IT2_precipitation_large_scale,0.0006983121889250751
SWI_IEX,0.0006962873598462433
DK1_solar_radiation,0.0006922385323218408
CZE_precipitation_large_scale,0.0006849388446282342
NO1_precipitation_large_scale,0.0006822334349320609
SE4_solar_radiation,0.0006643766289552419
IT2_INFLEX,0.0006532125021277284
LIT_TOT_GEN,0.0006521077879730717
IT3_precipitation_large_scale,0.0006508408639386384
SWI_WATER,0.0006446896354143814
ESP_solar_radiation,0.0006380475689836713
IT3_INFLEX,0.0006357390347153409
POR_WATER,0.0006354490924045438
IT4_INFLEX,0.0006288352250410705
FRA_WATER,0.0006137582113000454
EST_precipitation_large_scale,0.0006052644412342498
SWI_solar_radiation,0.000605206790441977
LIT_precipitation_large_scale,0.0006039449750693264
SE4_precipitation_large_scale,0.0006035686017007244
GER_solar_radiation,0.0006021591079978761
GER_WATER,0.000599149047604164
POL_solar_radiation,0.0005974388656318114
DK1_precipitation_large_scale,0.0005958308510007366
NET_precipitation_large_scale,0.0005939892092325138
BKN_precipitation_large_scale,0.000584473254539033
CZE_INFLEX,0.0005824544648305608
BEL_precipitation_large_scale,0.0005631088857829258
CZE_solar_radiation,0.0005617968492214033
IT4_precipitation_large_scale,0.0005525113761589115
LIT_IEX,0.0005388299978566886
LIT_solar_radiation,0.0005357755372386663
IT1_solar_radiation,0.0005256573594918711
AUS_WATER,0.0004895877203539551
DK2_precipitation_large_scale,0.0004751907165798646
IT1_WATER,0.0004690896789005187
AUS_solar_radiation,0.0004619025418882133
IT2_solar_radiation,0.00045614793760194016
hour,0.00042106995407963066
BKN_solar_radiation,0.00042072651556492084
IT4_solar_radiation,0.00041939332935661105
IT3_solar_radiation,0.00040675766497514916
CZE_WATER,0.0003278593657397521
IT2_WATER,0.00030949037558747
GBR_WATER,0.0002149500861577007
POL_WATER,0.00019508721855866738
