timestamp,generation_solar,generation_wind_onshore,generation_wind_offshore,generation_hydro_water_reservoir,generation_other
2023-06-16 13:00:00,5.0,193.0,0.0,2864.0,7.0
2023-06-16 14:00:00,4.0,156.0,0.0,2854.0,6.0
2023-06-16 15:00:00,3.0,206.0,0.0,2965.0,6.0
2023-06-16 16:00:00,2.0,180.0,0.0,3007.0,5.0
2023-06-16 17:00:00,1.0,205.0,0.0,2915.0,5.0
2023-06-16 18:00:00,0.0,227.0,0.0,2427.0,4.0
2023-06-16 19:00:00,0.0,264.0,0.0,1950.0,4.0
2023-06-16 20:00:00,0.0,259.0,0.0,1421.0,4.0
2023-06-16 21:00:00,0.0,273.0,0.0,1101.0,4.0
2023-06-16 22:00:00,0.0,308.0,0.0,1128.0,4.0
2023-06-16 23:00:00,0.0,340.0,0.0,1119.0,4.0
2023-06-17 00:00:00,0.0,342.0,0.0,1118.0,4.0
2023-06-17 01:00:00,0.0,307.0,0.0,1199.0,4.0
2023-06-17 02:00:00,0.0,251.0,0.0,1252.0,4.0
2023-06-17 03:00:00,1.0,205.0,0.0,1548.0,4.0
2023-06-17 04:00:00,1.0,149.0,0.0,1999.0,5.0
2023-06-17 05:00:00,2.0,91.0,0.0,2212.0,6.0
2023-06-17 06:00:00,3.0,60.0,0.0,2294.0,6.0
2023-06-17 07:00:00,4.0,70.0,0.0,2180.0,6.0
2023-06-17 08:00:00,6.0,85.0,0.0,2182.0,7.0
2023-06-17 09:00:00,6.0,91.0,0.0,2065.0,7.0
2023-06-17 10:00:00,6.0,104.0,0.0,2269.0,7.0
2023-06-17 11:00:00,6.0,109.0,0.0,1990.0,6.0
2023-06-17 12:00:00,6.0,115.0,0.0,1762.0,6.0
2023-06-17 13:00:00,5.0,128.0,0.0,2132.0,6.0
2023-06-17 14:00:00,4.0,153.0,0.0,2425.0,6.0
2023-06-17 15:00:00,3.0,188.0,0.0,2404.0,6.0
2023-06-17 16:00:00,2.0,218.0,0.0,2676.0,5.0
2023-06-17 17:00:00,1.0,238.0,0.0,2469.0,5.0
2023-06-17 18:00:00,0.0,255.0,0.0,2216.0,4.0
2023-06-17 19:00:00,0.0,315.0,0.0,1921.0,4.0
2023-06-17 20:00:00,0.0,393.0,0.0,1616.0,4.0
2023-06-17 21:00:00,0.0,400.0,0.0,1223.0,4.0
2023-06-17 22:00:00,0.0,369.0,0.0,1156.0,4.0
2023-06-17 23:00:00,0.0,342.0,0.0,1093.0,4.0
2023-06-18 00:00:00,0.0,296.0,0.0,1084.0,4.0
2023-06-18 01:00:00,0.0,259.0,0.0,1086.0,4.0
2023-06-18 02:00:00,0.0,250.0,0.0,1105.0,4.0
2023-06-18 03:00:00,1.0,184.0,0.0,1183.0,4.0
2023-06-18 04:00:00,1.0,124.0,0.0,1430.0,5.0
2023-06-18 05:00:00,2.0,83.0,0.0,1974.0,5.0
2023-06-18 06:00:00,3.0,41.0,0.0,2388.0,6.0
2023-06-18 07:00:00,4.0,48.0,0.0,2541.0,6.0
2023-06-18 08:00:00,5.0,59.0,0.0,2513.0,6.0
2023-06-18 09:00:00,5.0,65.0,0.0,2115.0,7.0
2023-06-18 10:00:00,5.0,72.0,0.0,1544.0,7.0
2023-06-18 11:00:00,5.0,79.0,0.0,1127.0,7.0
2023-06-18 12:00:00,5.0,88.0,0.0,1125.0,6.0
2023-06-18 13:00:00,4.0,106.0,0.0,1658.0,6.0
2023-06-18 14:00:00,4.0,124.0,0.0,2495.0,6.0
2023-06-18 15:00:00,3.0,167.0,0.0,2686.0,5.0
2023-06-18 16:00:00,2.0,230.0,0.0,3162.0,5.0
2023-06-18 17:00:00,1.0,307.0,0.0,2795.0,4.0
2023-06-18 18:00:00,0.0,357.0,0.0,2539.0,4.0
2023-06-18 19:00:00,0.0,433.0,0.0,2505.0,4.0
2023-06-18 20:00:00,0.0,459.0,0.0,2091.0,4.0
2023-06-18 21:00:00,0.0,502.0,0.0,1812.0,4.0
2023-06-18 22:00:00,0.0,529.0,0.0,1558.0,2.0
2023-06-18 23:00:00,0.0,576.0,0.0,1472.0,2.0
2023-06-19 00:00:00,0.0,572.0,0.0,1475.0,2.0
2023-06-19 01:00:00,0.0,621.0,0.0,1511.0,2.0
2023-06-19 02:00:00,0.0,549.0,0.0,1753.0,3.0
2023-06-19 03:00:00,0.0,460.0,0.0,2039.0,3.0
2023-06-19 04:00:00,1.0,304.0,0.0,2323.0,3.0
2023-06-19 05:00:00,2.0,74.0,0.0,2440.0,4.0
2023-06-19 06:00:00,2.0,35.0,0.0,2510.0,4.0
2023-06-19 07:00:00,4.0,14.0,0.0,2507.0,4.0
2023-06-19 08:00:00,4.0,13.0,0.0,2543.0,5.0
2023-06-19 09:00:00,5.0,20.0,0.0,2490.0,5.0
2023-06-19 10:00:00,5.0,24.0,0.0,2464.0,5.0
2023-06-19 11:00:00,5.0,37.0,0.0,2351.0,5.0
2023-06-19 12:00:00,4.0,55.0,0.0,2319.0,5.0
2023-06-19 13:00:00,4.0,114.0,0.0,2270.0,4.0
2023-06-19 14:00:00,3.0,136.0,0.0,2353.0,3.0
2023-06-19 15:00:00,2.0,152.0,0.0,2382.0,3.0
2023-06-19 16:00:00,1.0,210.0,0.0,2394.0,3.0
2023-06-19 17:00:00,1.0,307.0,0.0,2389.0,3.0
2023-06-19 18:00:00,0.0,332.0,0.0,2358.0,2.0
2023-06-19 19:00:00,0.0,364.0,0.0,2354.0,2.0
2023-06-19 20:00:00,0.0,416.0,0.0,2327.0,2.0
2023-06-19 21:00:00,0.0,288.0,0.0,2148.0,2.0
2023-06-19 22:00:00,0.0,327.0,0.0,1673.0,0.0
2023-06-19 23:00:00,0.0,359.0,0.0,1395.0,0.0
2023-06-20 00:00:00,0.0,439.0,0.0,1400.0,0.0
2023-06-20 01:00:00,0.0,475.0,0.0,1405.0,0.0
2023-06-20 02:00:00,0.0,447.0,0.0,1508.0,0.0
2023-06-20 03:00:00,0.0,351.0,0.0,2205.0,1.0
2023-06-20 04:00:00,1.0,259.0,0.0,3007.0,1.0
2023-06-20 05:00:00,1.0,171.0,0.0,3039.0,1.0
2023-06-20 06:00:00,2.0,113.0,0.0,3139.0,1.0
2023-06-20 07:00:00,3.0,115.0,0.0,3076.0,1.0
2023-06-20 08:00:00,4.0,109.0,0.0,3068.0,2.0
2023-06-20 09:00:00,4.0,142.0,0.0,3060.0,2.0
2023-06-20 10:00:00,4.0,147.0,0.0,3002.0,2.0
2023-06-20 11:00:00,4.0,191.0,0.0,2981.0,2.0
2023-06-20 12:00:00,4.0,244.0,0.0,2976.0,2.0
2023-06-20 13:00:00,3.0,396.0,0.0,3014.0,2.0
2023-06-20 14:00:00,3.0,520.0,0.0,3000.0,2.0
2023-06-20 15:00:00,2.0,416.0,0.0,3083.0,1.0
2023-06-20 16:00:00,1.0,277.0,0.0,3082.0,0.0
2023-06-20 17:00:00,1.0,196.0,0.0,3084.0,0.0
2023-06-20 18:00:00,0.0,239.0,0.0,3073.0,0.0
2023-06-20 19:00:00,0.0,274.0,0.0,2970.0,0.0
2023-06-20 20:00:00,0.0,286.0,0.0,2732.0,0.0
2023-06-20 21:00:00,0.0,293.0,0.0,2615.0,0.0
2023-06-20 22:00:00,0.0,318.0,0.0,1671.0,1.0
2023-06-20 23:00:00,0.0,378.0,0.0,1674.0,1.0
2023-06-21 00:00:00,0.0,439.0,0.0,1649.0,1.0
2023-06-21 01:00:00,0.0,426.0,0.0,1644.0,1.0
2023-06-21 02:00:00,0.0,351.0,0.0,1753.0,1.0
2023-06-21 03:00:00,0.0,300.0,0.0,2404.0,1.0
2023-06-21 04:00:00,1.0,151.0,0.0,3093.0,1.0
2023-06-21 05:00:00,2.0,87.0,0.0,3172.0,2.0
2023-06-21 06:00:00,2.0,119.0,0.0,3205.0,3.0
2023-06-21 07:00:00,3.0,119.0,0.0,3206.0,3.0
2023-06-21 08:00:00,4.0,104.0,0.0,3175.0,3.0
2023-06-21 09:00:00,4.0,158.0,0.0,3091.0,4.0
2023-06-21 10:00:00,5.0,185.0,0.0,3039.0,4.0
2023-06-21 11:00:00,5.0,173.0,0.0,3018.0,4.0
2023-06-21 12:00:00,4.0,143.0,0.0,3014.0,3.0
2023-06-21 13:00:00,4.0,134.0,0.0,3102.0,3.0
2023-06-21 14:00:00,3.0,111.0,0.0,3136.0,3.0
2023-06-21 15:00:00,2.0,152.0,0.0,3088.0,2.0
2023-06-21 16:00:00,1.0,148.0,0.0,3078.0,2.0
2023-06-21 17:00:00,1.0,154.0,0.0,3072.0,1.0
2023-06-21 18:00:00,0.0,171.0,0.0,2856.0,1.0
2023-06-21 19:00:00,0.0,201.0,0.0,2729.0,1.0
2023-06-21 20:00:00,0.0,217.0,0.0,2218.0,0.0
2023-06-21 21:00:00,0.0,234.0,0.0,1699.0,0.0
2023-06-21 22:00:00,0.0,236.0,0.0,1518.0,1.0
2023-06-21 23:00:00,0.0,226.0,0.0,1333.0,1.0
2023-06-22 00:00:00,0.0,187.0,0.0,1306.0,1.0
2023-06-22 01:00:00,0.0,197.0,0.0,1298.0,1.0
2023-06-22 02:00:00,0.0,199.0,0.0,1530.0,1.0
2023-06-22 03:00:00,0.0,143.0,0.0,2054.0,1.0
2023-06-22 04:00:00,1.0,113.0,0.0,2739.0,2.0
2023-06-22 05:00:00,1.0,86.0,0.0,2916.0,2.0
2023-06-22 06:00:00,2.0,87.0,0.0,3028.0,3.0
2023-06-22 07:00:00,3.0,99.0,0.0,2977.0,3.0
2023-06-22 08:00:00,4.0,133.0,0.0,3297.0,3.0
2023-06-22 09:00:00,4.0,179.0,0.0,2930.0,4.0
2023-06-22 10:00:00,4.0,226.0,0.0,2389.0,4.0
2023-06-22 11:00:00,4.0,275.0,0.0,1990.0,3.0
2023-06-22 12:00:00,4.0,345.0,0.0,1840.0,3.0
2023-06-22 13:00:00,2.0,404.0,0.0,1626.0,2.0
2023-06-22 14:00:00,2.0,459.0,0.0,1457.0,2.0
2023-06-22 15:00:00,1.0,435.0,0.0,1637.0,1.0
2023-06-22 16:00:00,0.0,361.0,0.0,1796.0,1.0
2023-06-22 17:00:00,0.0,279.0,0.0,2048.0,1.0
2023-06-22 18:00:00,0.0,213.0,0.0,2064.0,1.0
2023-06-22 19:00:00,0.0,168.0,0.0,1992.0,1.0
2023-06-22 20:00:00,0.0,213.0,0.0,1605.0,1.0
2023-06-22 21:00:00,0.0,278.0,0.0,1300.0,1.0
2023-06-22 22:00:00,0.0,337.0,0.0,1193.0,1.0
2023-06-22 23:00:00,0.0,401.0,0.0,1160.0,1.0
2023-06-23 00:00:00,0.0,394.0,0.0,1026.0,1.0
2023-06-23 01:00:00,0.0,308.0,0.0,1025.0,1.0
2023-06-23 02:00:00,0.0,302.0,0.0,1046.0,1.0
2023-06-23 03:00:00,0.0,312.0,0.0,1207.0,1.0
2023-06-23 04:00:00,0.0,282.0,0.0,1193.0,1.0
2023-06-23 05:00:00,0.0,293.0,0.0,1459.0,2.0
2023-06-23 06:00:00,1.0,313.0,0.0,1238.0,2.0
2023-06-23 07:00:00,1.0,321.0,0.0,1290.0,2.0
2023-06-23 08:00:00,2.0,307.0,0.0,1312.0,2.0
2023-06-23 09:00:00,2.0,299.0,0.0,1310.0,2.0
2023-06-23 10:00:00,2.0,302.0,0.0,1395.0,2.0
2023-06-23 11:00:00,2.0,239.0,0.0,1361.0,2.0
2023-06-23 12:00:00,2.0,202.0,0.0,1358.0,2.0
2023-06-23 13:00:00,2.0,165.0,0.0,1324.0,2.0
2023-06-23 14:00:00,2.0,204.0,0.0,1325.0,2.0
2023-06-23 15:00:00,1.0,225.0,0.0,1436.0,2.0
2023-06-23 16:00:00,1.0,257.0,0.0,1446.0,1.0
2023-06-23 17:00:00,0.0,271.0,0.0,1450.0,1.0
2023-06-23 18:00:00,0.0,326.0,0.0,1456.0,1.0
2023-06-23 19:00:00,0.0,349.0,0.0,1441.0,1.0
2023-06-23 20:00:00,0.0,405.0,0.0,1437.0,1.0
2023-06-23 21:00:00,0.0,489.0,0.0,1384.0,1.0
2023-06-23 22:00:00,0.0,548.0,0.0,1371.0,1.0
2023-06-23 23:00:00,0.0,575.0,0.0,1220.0,1.0
2023-06-24 00:00:00,0.0,583.0,0.0,1208.0,1.0
2023-06-24 01:00:00,0.0,580.0,0.0,1208.0,1.0
2023-06-24 02:00:00,0.0,525.0,0.0,1209.0,1.0
2023-06-24 03:00:00,0.0,522.0,0.0,1442.0,1.0
2023-06-24 04:00:00,0.0,465.0,0.0,1889.0,1.0
2023-06-24 05:00:00,0.0,393.0,0.0,2024.0,1.0
2023-06-24 06:00:00,1.0,331.0,0.0,2079.0,1.0
2023-06-24 07:00:00,1.0,296.0,0.0,2132.0,1.0
2023-06-24 08:00:00,2.0,255.0,0.0,2136.0,1.0
2023-06-24 09:00:00,2.0,220.0,0.0,1982.0,2.0
2023-06-24 10:00:00,2.0,204.0,0.0,1592.0,1.0
2023-06-24 11:00:00,2.0,202.0,0.0,1538.0,1.0
2023-06-24 12:00:00,2.0,179.0,0.0,1456.0,1.0
2023-06-24 13:00:00,2.0,176.0,0.0,1595.0,1.0
2023-06-24 14:00:00,2.0,174.0,0.0,2379.0,1.0
2023-06-24 15:00:00,1.0,165.0,0.0,3122.0,1.0
2023-06-24 16:00:00,1.0,184.0,0.0,3162.0,1.0
2023-06-24 17:00:00,0.0,220.0,0.0,3154.0,1.0
2023-06-24 18:00:00,0.0,251.0,0.0,3164.0,1.0
2023-06-24 19:00:00,0.0,285.0,0.0,3160.0,1.0
2023-06-24 20:00:00,0.0,341.0,0.0,3084.0,1.0
2023-06-24 21:00:00,0.0,337.0,0.0,2736.0,1.0
2023-06-24 22:00:00,0.0,314.0,0.0,2321.0,0.0
2023-06-24 23:00:00,0.0,316.0,0.0,2118.0,0.0
2023-06-25 00:00:00,0.0,304.0,0.0,1805.0,0.0
2023-06-25 01:00:00,0.0,297.0,0.0,1905.0,0.0
2023-06-25 02:00:00,0.0,243.0,0.0,2045.0,0.0
2023-06-25 03:00:00,0.0,171.0,0.0,2161.0,0.0
2023-06-25 04:00:00,1.0,121.0,0.0,2389.0,0.0
2023-06-25 05:00:00,1.0,80.0,0.0,2557.0,1.0
2023-06-25 06:00:00,2.0,71.0,0.0,2412.0,2.0
2023-06-25 07:00:00,3.0,50.0,0.0,1795.0,2.0
2023-06-25 08:00:00,3.0,40.0,0.0,1478.0,2.0
2023-06-25 09:00:00,4.0,32.0,0.0,1269.0,3.0
2023-06-25 10:00:00,4.0,30.0,0.0,1173.0,3.0
2023-06-25 11:00:00,5.0,32.0,0.0,1156.0,3.0
2023-06-25 12:00:00,4.0,43.0,0.0,1127.0,3.0
2023-06-25 13:00:00,4.0,46.0,0.0,1515.0,3.0
2023-06-25 14:00:00,4.0,46.0,0.0,1667.0,2.0
2023-06-25 15:00:00,3.0,47.0,0.0,2882.0,2.0
2023-06-25 16:00:00,2.0,50.0,0.0,3049.0,1.0
2023-06-25 17:00:00,1.0,45.0,0.0,3022.0,1.0
2023-06-25 18:00:00,0.0,44.0,0.0,2964.0,1.0
2023-06-25 19:00:00,0.0,56.0,0.0,2954.0,0.0
2023-06-25 20:00:00,0.0,59.0,0.0,2861.0,0.0
2023-06-25 21:00:00,0.0,68.0,0.0,2699.0,0.0
2023-06-25 22:00:00,0.0,67.0,0.0,1917.0,0.0
2023-06-25 23:00:00,0.0,72.0,0.0,1873.0,0.0
2023-06-26 00:00:00,0.0,55.0,0.0,1715.0,0.0
2023-06-26 01:00:00,0.0,45.0,0.0,1671.0,0.0
2023-06-26 02:00:00,0.0,37.0,0.0,1661.0,0.0
2023-06-26 03:00:00,0.0,27.0,0.0,1701.0,1.0
2023-06-26 04:00:00,1.0,23.0,0.0,1799.0,1.0
2023-06-26 05:00:00,2.0,26.0,0.0,2072.0,2.0
2023-06-26 06:00:00,2.0,21.0,0.0,1948.0,2.0
2023-06-26 07:00:00,3.0,33.0,0.0,1962.0,3.0
2023-06-26 08:00:00,4.0,47.0,0.0,1832.0,3.0
2023-06-26 09:00:00,4.0,62.0,0.0,1860.0,3.0
2023-06-26 10:00:00,4.0,85.0,0.0,1784.0,3.0
2023-06-26 11:00:00,4.0,95.0,0.0,1699.0,3.0
2023-06-26 12:00:00,4.0,114.0,0.0,1458.0,3.0
2023-06-26 13:00:00,3.0,152.0,0.0,1447.0,1.0
2023-06-26 14:00:00,2.0,155.0,0.0,1749.0,1.0
2023-06-26 15:00:00,2.0,154.0,0.0,1811.0,1.0
2023-06-26 16:00:00,1.0,148.0,0.0,1839.0,1.0
2023-06-26 17:00:00,0.0,154.0,0.0,1905.0,0.0
2023-06-26 18:00:00,0.0,175.0,0.0,1871.0,0.0
2023-06-26 19:00:00,0.0,173.0,0.0,1710.0,0.0
2023-06-26 20:00:00,0.0,201.0,0.0,1720.0,0.0
2023-06-26 21:00:00,0.0,160.0,0.0,1677.0,0.0
2023-06-26 22:00:00,0.0,152.0,0.0,1499.0,0.0
2023-06-26 23:00:00,0.0,145.0,0.0,1451.0,0.0
2023-06-27 00:00:00,0.0,130.0,0.0,1439.0,0.0
2023-06-27 01:00:00,0.0,133.0,0.0,1400.0,0.0
2023-06-27 02:00:00,0.0,117.0,0.0,1407.0,0.0
2023-06-27 03:00:00,0.0,104.0,0.0,1448.0,1.0
2023-06-27 04:00:00,1.0,77.0,0.0,1742.0,1.0
2023-06-27 05:00:00,1.0,68.0,0.0,1762.0,1.0
2023-06-27 06:00:00,2.0,33.0,0.0,1756.0,1.0
2023-06-27 07:00:00,3.0,42.0,0.0,1656.0,1.0
2023-06-27 08:00:00,3.0,35.0,0.0,1615.0,1.0
2023-06-27 09:00:00,3.0,26.0,0.0,1619.0,2.0
2023-06-27 10:00:00,3.0,86.0,0.0,1626.0,2.0
2023-06-27 11:00:00,4.0,97.0,0.0,1675.0,2.0
2023-06-27 12:00:00,4.0,67.0,0.0,1680.0,2.0
2023-06-27 13:00:00,3.0,58.0,0.0,1666.0,2.0
2023-06-27 14:00:00,3.0,57.0,0.0,1854.0,2.0
2023-06-27 15:00:00,2.0,33.0,0.0,1930.0,2.0
2023-06-27 16:00:00,1.0,45.0,0.0,1953.0,2.0
2023-06-27 17:00:00,1.0,36.0,0.0,1975.0,1.0
2023-06-27 18:00:00,0.0,64.0,0.0,1947.0,1.0
2023-06-27 19:00:00,0.0,79.0,0.0,2004.0,1.0
2023-06-27 20:00:00,0.0,42.0,0.0,1888.0,1.0
2023-06-27 21:00:00,0.0,39.0,0.0,1808.0,0.0
2023-06-27 22:00:00,0.0,39.0,0.0,1870.0,0.0
2023-06-27 23:00:00,0.0,55.0,0.0,1758.0,0.0
2023-06-28 00:00:00,0.0,40.0,0.0,1760.0,0.0
2023-06-28 01:00:00,0.0,48.0,0.0,1727.0,0.0
2023-06-28 02:00:00,0.0,44.0,0.0,1725.0,1.0
2023-06-28 03:00:00,0.0,36.0,0.0,1786.0,1.0
2023-06-28 04:00:00,1.0,16.0,0.0,1900.0,2.0
2023-06-28 05:00:00,1.0,10.0,0.0,1919.0,2.0
2023-06-28 06:00:00,2.0,9.0,0.0,1948.0,3.0
2023-06-28 07:00:00,3.0,10.0,0.0,1954.0,3.0
2023-06-28 08:00:00,3.0,12.0,0.0,1940.0,3.0
2023-06-28 09:00:00,3.0,22.0,0.0,1926.0,4.0
2023-06-28 10:00:00,4.0,31.0,0.0,1793.0,4.0
2023-06-28 11:00:00,4.0,38.0,0.0,1760.0,4.0
2023-06-28 12:00:00,3.0,49.0,0.0,1761.0,3.0
2023-06-28 13:00:00,3.0,58.0,0.0,1805.0,3.0
2023-06-28 14:00:00,3.0,42.0,0.0,1857.0,3.0
2023-06-28 15:00:00,2.0,28.0,0.0,1895.0,3.0
2023-06-28 16:00:00,1.0,36.0,0.0,1997.0,2.0
2023-06-28 17:00:00,1.0,36.0,0.0,2019.0,2.0
2023-06-28 18:00:00,0.0,50.0,0.0,2023.0,1.0
2023-06-28 19:00:00,0.0,60.0,0.0,1948.0,1.0
2023-06-28 20:00:00,0.0,64.0,0.0,1899.0,1.0
2023-06-28 21:00:00,0.0,62.0,0.0,1871.0,1.0
2023-06-28 22:00:00,0.0,85.0,0.0,1777.0,2.0
2023-06-28 23:00:00,0.0,101.0,0.0,1762.0,2.0
2023-06-29 00:00:00,0.0,91.0,0.0,1723.0,2.0
2023-06-29 01:00:00,0.0,97.0,0.0,1711.0,2.0
2023-06-29 02:00:00,0.0,95.0,0.0,1726.0,2.0
2023-06-29 03:00:00,0.0,72.0,0.0,1902.0,3.0
2023-06-29 04:00:00,1.0,51.0,0.0,1936.0,3.0
2023-06-29 05:00:00,2.0,23.0,0.0,1970.0,4.0
2023-06-29 06:00:00,2.0,15.0,0.0,1907.0,4.0
2023-06-29 07:00:00,3.0,14.0,0.0,1931.0,4.0
2023-06-29 08:00:00,4.0,15.0,0.0,1902.0,4.0
2023-06-29 09:00:00,5.0,18.0,0.0,1814.0,5.0
2023-06-29 10:00:00,5.0,18.0,0.0,1851.0,4.0
2023-06-29 11:00:00,5.0,21.0,0.0,1804.0,3.0
2023-06-29 12:00:00,4.0,26.0,0.0,1817.0,3.0
2023-06-29 13:00:00,3.0,29.0,0.0,1823.0,4.0
2023-06-29 14:00:00,3.0,34.0,0.0,1859.0,4.0
2023-06-29 15:00:00,2.0,42.0,0.0,2030.0,3.0
2023-06-29 16:00:00,1.0,38.0,0.0,2270.0,2.0
2023-06-29 17:00:00,0.0,49.0,0.0,2221.0,2.0
2023-06-29 18:00:00,0.0,140.0,0.0,2096.0,2.0
2023-06-29 19:00:00,0.0,222.0,0.0,1949.0,1.0
2023-06-29 20:00:00,0.0,168.0,0.0,1862.0,1.0
2023-06-29 21:00:00,0.0,204.0,0.0,1742.0,1.0
2023-06-29 22:00:00,0.0,225.0,0.0,1712.0,2.0
2023-06-29 23:00:00,0.0,214.0,0.0,1706.0,2.0
2023-06-30 00:00:00,0.0,216.0,0.0,1693.0,2.0
2023-06-30 01:00:00,0.0,208.0,0.0,1759.0,2.0
2023-06-30 02:00:00,0.0,287.0,0.0,1748.0,2.0
2023-06-30 03:00:00,0.0,259.0,0.0,1891.0,2.0
2023-06-30 04:00:00,1.0,250.0,0.0,2275.0,2.0
2023-06-30 05:00:00,1.0,208.0,0.0,2638.0,2.0
2023-06-30 06:00:00,1.0,177.0,0.0,2548.0,3.0
2023-06-30 07:00:00,2.0,162.0,0.0,2526.0,3.0
2023-06-30 08:00:00,3.0,182.0,0.0,2519.0,4.0
2023-06-30 09:00:00,3.0,182.0,0.0,2545.0,5.0
2023-06-30 10:00:00,4.0,149.0,0.0,2444.0,4.0
2023-06-30 11:00:00,4.0,141.0,0.0,2357.0,4.0
2023-06-30 12:00:00,4.0,182.0,0.0,2332.0,4.0
2023-06-30 13:00:00,4.0,244.0,0.0,2330.0,4.0
2023-06-30 14:00:00,3.0,301.0,0.0,2238.0,4.0
2023-06-30 15:00:00,2.0,317.0,0.0,2243.0,4.0
2023-06-30 16:00:00,1.0,331.0,0.0,2241.0,3.0
2023-06-30 17:00:00,1.0,318.0,0.0,2222.0,2.0
2023-06-30 18:00:00,0.0,303.0,0.0,2191.0,2.0
2023-06-30 19:00:00,0.0,343.0,0.0,2173.0,2.0
2023-06-30 20:00:00,0.0,398.0,0.0,1890.0,2.0
2023-06-30 21:00:00,0.0,409.0,0.0,1719.0,2.0
2023-06-30 22:00:00,0.0,399.0,0.0,1612.0,2.0
2023-06-30 23:00:00,0.0,377.0,0.0,1590.0,2.0
2023-07-01 00:00:00,0.0,360.0,0.0,1453.0,2.0
2023-07-01 01:00:00,0.0,333.0,0.0,1451.0,2.0
2023-07-01 02:00:00,0.0,287.0,0.0,1449.0,2.0
2023-07-01 03:00:00,0.0,292.0,0.0,1433.0,2.0
2023-07-01 04:00:00,1.0,423.0,0.0,1511.0,3.0
2023-07-01 05:00:00,2.0,432.0,0.0,1513.0,3.0
2023-07-01 06:00:00,3.0,423.0,0.0,1395.0,4.0
2023-07-01 07:00:00,4.0,491.0,0.0,1497.0,4.0
2023-07-01 08:00:00,5.0,595.0,0.0,1468.0,4.0
2023-07-01 09:00:00,5.0,639.0,0.0,1491.0,5.0
2023-07-01 10:00:00,6.0,629.0,0.0,1490.0,5.0
2023-07-01 11:00:00,6.0,575.0,0.0,1075.0,4.0
2023-07-01 12:00:00,6.0,499.0,0.0,836.0,4.0
2023-07-01 13:00:00,5.0,434.0,0.0,860.0,4.0
2023-07-01 14:00:00,4.0,368.0,0.0,1467.0,4.0
2023-07-01 15:00:00,3.0,328.0,0.0,2051.0,3.0
2023-07-01 16:00:00,2.0,324.0,0.0,2181.0,3.0
2023-07-01 17:00:00,1.0,300.0,0.0,2420.0,2.0
2023-07-01 18:00:00,0.0,277.0,0.0,2318.0,2.0
2023-07-01 19:00:00,0.0,321.0,0.0,2278.0,2.0
2023-07-01 20:00:00,0.0,364.0,0.0,2123.0,2.0
2023-07-01 21:00:00,0.0,547.0,0.0,1894.0,2.0
2023-07-01 22:00:00,0.0,779.0,0.0,1860.0,1.0
2023-07-01 23:00:00,0.0,914.0,0.0,1323.0,1.0
2023-07-02 00:00:00,0.0,906.0,0.0,1075.0,1.0
2023-07-02 01:00:00,0.0,912.0,0.0,1061.0,1.0
2023-07-02 02:00:00,0.0,797.0,0.0,951.0,2.0
2023-07-02 03:00:00,0.0,754.0,0.0,901.0,2.0
2023-07-02 04:00:00,1.0,637.0,0.0,984.0,2.0
2023-07-02 05:00:00,2.0,538.0,0.0,889.0,3.0
2023-07-02 06:00:00,2.0,496.0,0.0,801.0,3.0
2023-07-02 07:00:00,4.0,483.0,0.0,785.0,3.0
2023-07-02 08:00:00,4.0,490.0,0.0,781.0,3.0
2023-07-02 09:00:00,4.0,400.0,0.0,764.0,3.0
2023-07-02 10:00:00,4.0,312.0,0.0,726.0,3.0
2023-07-02 11:00:00,4.0,249.0,0.0,717.0,4.0
2023-07-02 12:00:00,4.0,185.0,0.0,701.0,4.0
2023-07-02 13:00:00,3.0,151.0,0.0,704.0,3.0
2023-07-02 14:00:00,3.0,143.0,0.0,710.0,3.0
2023-07-02 15:00:00,2.0,114.0,0.0,711.0,2.0
2023-07-02 16:00:00,1.0,112.0,0.0,813.0,2.0
2023-07-02 17:00:00,1.0,105.0,0.0,1497.0,1.0
2023-07-02 18:00:00,0.0,98.0,0.0,1604.0,1.0
2023-07-02 19:00:00,0.0,98.0,0.0,1576.0,1.0
2023-07-02 20:00:00,0.0,105.0,0.0,1526.0,1.0
2023-07-02 21:00:00,0.0,114.0,0.0,1466.0,1.0
2023-07-02 22:00:00,0.0,137.0,0.0,845.0,1.0
2023-07-02 23:00:00,0.0,171.0,0.0,883.0,1.0
2023-07-03 00:00:00,0.0,197.0,0.0,880.0,1.0
2023-07-03 01:00:00,0.0,219.0,0.0,822.0,1.0
2023-07-03 02:00:00,0.0,251.0,0.0,826.0,1.0
2023-07-03 03:00:00,0.0,256.0,0.0,837.0,1.0
2023-07-03 04:00:00,1.0,238.0,0.0,965.0,2.0
2023-07-03 05:00:00,1.0,259.0,0.0,1489.0,2.0
2023-07-03 06:00:00,2.0,264.0,0.0,1664.0,2.0
2023-07-03 07:00:00,2.0,264.0,0.0,1045.0,3.0
2023-07-03 08:00:00,4.0,274.0,0.0,808.0,3.0
2023-07-03 09:00:00,4.0,309.0,0.0,772.0,3.0
2023-07-03 10:00:00,4.0,357.0,0.0,738.0,3.0
2023-07-03 11:00:00,4.0,365.0,0.0,741.0,2.0
2023-07-03 12:00:00,3.0,400.0,0.0,743.0,1.0
2023-07-03 13:00:00,2.0,406.0,0.0,755.0,1.0
2023-07-03 14:00:00,1.0,426.0,0.0,815.0,1.0
2023-07-03 15:00:00,1.0,430.0,0.0,1129.0,1.0
