timestamp,generation_solar,generation_wind_onshore,generation_wind_offshore,generation_hydro_run_of_river_and_poundage,generation_nuclear,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_biomass,generation_waste,generation_other
2023-10-25 22:00:00,0.0,9946.0,0.0,7068.0,17402.0,619.0,713.0,0.0,2582.0,28.0,448.0
2023-10-25 23:00:00,0.0,10347.0,0.0,6868.0,17405.0,603.0,700.0,0.0,2565.0,28.0,447.0
2023-10-26 00:00:00,0.0,10771.0,0.0,6861.0,17403.0,596.0,701.0,0.0,2589.0,28.0,448.0
2023-10-26 01:00:00,0.0,11135.0,0.0,7062.0,17403.0,590.0,700.0,0.0,2643.0,28.0,448.0
2023-10-26 02:00:00,0.0,11708.0,0.0,7220.0,17400.0,596.0,705.0,0.0,2631.0,28.0,446.0
2023-10-26 03:00:00,0.0,12089.0,0.0,7437.0,17401.0,522.0,704.0,0.0,2732.0,28.0,436.0
2023-10-26 04:00:00,0.0,12692.0,0.0,7854.0,17406.0,545.0,732.0,0.0,2728.0,28.0,436.0
2023-10-26 05:00:00,60.0,13742.0,0.0,8531.0,17405.0,505.0,697.0,0.0,2732.0,28.0,442.0
2023-10-26 06:00:00,252.0,14188.0,0.0,8364.0,17399.0,520.0,697.0,0.0,2674.0,28.0,459.0
2023-10-26 07:00:00,474.0,13116.0,0.0,8752.0,17405.0,512.0,701.0,264.0,2632.0,28.0,391.0
2023-10-26 08:00:00,617.0,9977.0,0.0,8737.0,17411.0,463.0,706.0,0.0,2566.0,28.0,355.0
2023-10-26 09:00:00,662.0,6827.0,0.0,8647.0,17414.0,451.0,725.0,0.0,2596.0,28.0,324.0
2023-10-26 10:00:00,592.0,5398.0,0.0,8603.0,17411.0,450.0,755.0,0.0,2666.0,28.0,297.0
2023-10-26 11:00:00,474.0,4714.0,0.0,8735.0,17406.0,449.0,781.0,1.0,2661.0,28.0,284.0
2023-10-26 12:00:00,309.0,4403.0,0.0,8921.0,17419.0,461.0,793.0,1.0,2722.0,28.0,284.0
2023-10-26 13:00:00,100.0,4647.0,0.0,9477.0,17394.0,446.0,775.0,3.0,2778.0,28.0,284.0
2023-10-26 14:00:00,0.0,5568.0,0.0,9623.0,17398.0,464.0,779.0,4.0,2869.0,28.0,290.0
2023-10-26 15:00:00,0.0,6646.0,0.0,9564.0,17401.0,440.0,759.0,4.0,2878.0,28.0,312.0
2023-10-26 16:00:00,0.0,6958.0,0.0,9837.0,17403.0,391.0,743.0,4.0,2888.0,28.0,328.0
2023-10-26 17:00:00,0.0,6813.0,0.0,9566.0,17405.0,352.0,716.0,4.0,2792.0,28.0,335.0
2023-10-26 18:00:00,0.0,6544.0,0.0,8963.0,17262.0,363.0,667.0,4.0,2786.0,28.0,344.0
2023-10-26 19:00:00,0.0,6452.0,0.0,9022.0,17228.0,349.0,671.0,4.0,2766.0,28.0,351.0
2023-10-26 20:00:00,0.0,5961.0,0.0,8970.0,17231.0,360.0,668.0,4.0,2783.0,28.0,356.0
2023-10-26 21:00:00,0.0,5775.0,0.0,8099.0,17235.0,352.0,660.0,4.0,2774.0,28.0,356.0
2023-10-26 22:00:00,0.0,5902.0,0.0,8175.0,17232.0,491.0,648.0,4.0,2748.0,28.0,366.0
2023-10-26 23:00:00,0.0,6108.0,0.0,8012.0,17235.0,435.0,649.0,4.0,2719.0,28.0,369.0
2023-10-27 00:00:00,0.0,6029.0,0.0,7966.0,17238.0,454.0,656.0,4.0,2698.0,28.0,372.0
2023-10-27 01:00:00,0.0,5866.0,0.0,7715.0,17253.0,460.0,660.0,2.0,2613.0,28.0,369.0
2023-10-27 02:00:00,0.0,5438.0,0.0,8148.0,17184.0,489.0,655.0,0.0,2644.0,28.0,369.0
2023-10-27 03:00:00,0.0,4861.0,0.0,8840.0,17103.0,551.0,717.0,0.0,2668.0,28.0,375.0
2023-10-27 04:00:00,0.0,4768.0,0.0,8953.0,17098.0,496.0,891.0,0.0,2691.0,28.0,412.0
2023-10-27 05:00:00,28.0,4314.0,0.0,9772.0,17095.0,563.0,931.0,0.0,2633.0,52.0,402.0
2023-10-27 06:00:00,153.0,4181.0,0.0,10045.0,17101.0,591.0,1024.0,0.0,2563.0,121.0,422.0
2023-10-27 07:00:00,318.0,3756.0,0.0,10213.0,17093.0,599.0,1067.0,0.0,2451.0,137.0,369.0
2023-10-27 08:00:00,430.0,3428.0,0.0,10007.0,17096.0,519.0,1081.0,0.0,2470.0,128.0,351.0
2023-10-27 09:00:00,463.0,2585.0,0.0,9738.0,17122.0,552.0,1013.0,0.0,2501.0,46.0,332.0
2023-10-27 10:00:00,409.0,1762.0,0.0,9622.0,17407.0,618.0,965.0,0.0,2517.0,32.0,315.0
2023-10-27 11:00:00,320.0,1322.0,0.0,9533.0,17412.0,490.0,985.0,0.0,2526.0,32.0,305.0
2023-10-27 12:00:00,192.0,1282.0,0.0,9327.0,17408.0,503.0,927.0,0.0,2586.0,32.0,312.0
2023-10-27 13:00:00,58.0,1538.0,0.0,9352.0,17412.0,607.0,919.0,0.0,2597.0,32.0,312.0
2023-10-27 14:00:00,0.0,1859.0,0.0,9688.0,17415.0,541.0,946.0,0.0,2646.0,32.0,322.0
2023-10-27 15:00:00,0.0,2112.0,0.0,9663.0,17412.0,508.0,1015.0,0.0,2607.0,69.0,324.0
2023-10-27 16:00:00,0.0,2215.0,0.0,9586.0,17416.0,388.0,1087.0,0.0,2599.0,110.0,333.0
2023-10-27 17:00:00,0.0,2247.0,0.0,9408.0,17418.0,354.0,1199.0,0.0,2637.0,43.0,336.0
2023-10-27 18:00:00,0.0,2058.0,0.0,9369.0,17418.0,355.0,965.0,0.0,2663.0,32.0,336.0
2023-10-27 19:00:00,0.0,1729.0,0.0,9634.0,17417.0,384.0,795.0,0.0,2669.0,32.0,336.0
2023-10-27 20:00:00,0.0,1564.0,0.0,9289.0,17414.0,383.0,698.0,0.0,2669.0,32.0,336.0
2023-10-27 21:00:00,0.0,1393.0,0.0,8547.0,17416.0,488.0,617.0,0.0,2639.0,32.0,348.0
2023-10-27 22:00:00,0.0,1551.0,0.0,8408.0,17415.0,455.0,623.0,0.0,2658.0,32.0,348.0
2023-10-27 23:00:00,0.0,1559.0,0.0,8093.0,17414.0,525.0,623.0,0.0,2644.0,32.0,348.0
2023-10-28 00:00:00,0.0,1700.0,0.0,7760.0,17420.0,531.0,631.0,0.0,2650.0,32.0,348.0
2023-10-28 01:00:00,0.0,1797.0,0.0,7743.0,17421.0,541.0,622.0,0.0,2638.0,31.0,353.0
2023-10-28 02:00:00,0.0,1736.0,0.0,8090.0,17422.0,550.0,627.0,0.0,2635.0,28.0,356.0
2023-10-28 03:00:00,0.0,1984.0,0.0,8409.0,17420.0,521.0,618.0,0.0,2609.0,28.0,356.0
2023-10-28 04:00:00,0.0,1940.0,0.0,8543.0,17420.0,510.0,610.0,0.0,2616.0,28.0,358.0
2023-10-28 05:00:00,54.0,1937.0,0.0,7984.0,17418.0,515.0,691.0,0.0,2599.0,28.0,368.0
2023-10-28 06:00:00,217.0,2123.0,0.0,8689.0,17415.0,510.0,731.0,0.0,2642.0,28.0,368.0
2023-10-28 07:00:00,428.0,1911.0,0.0,8369.0,17418.0,525.0,680.0,0.0,2586.0,28.0,356.0
2023-10-28 08:00:00,590.0,1378.0,0.0,8400.0,17413.0,539.0,228.0,0.0,2669.0,28.0,347.0
2023-10-28 09:00:00,657.0,787.0,0.0,9011.0,17413.0,545.0,228.0,0.0,2745.0,28.0,339.0
2023-10-28 10:00:00,606.0,425.0,0.0,8856.0,17411.0,532.0,299.0,0.0,2730.0,28.0,332.0
2023-10-28 11:00:00,470.0,361.0,0.0,8784.0,17411.0,488.0,422.0,0.0,2749.0,28.0,324.0
2023-10-28 12:00:00,289.0,298.0,0.0,8828.0,17417.0,512.0,575.0,0.0,2812.0,28.0,327.0
2023-10-28 13:00:00,90.0,316.0,0.0,9312.0,17419.0,508.0,726.0,0.0,2816.0,28.0,337.0
2023-10-28 14:00:00,0.0,397.0,0.0,9756.0,17422.0,490.0,818.0,0.0,2801.0,63.0,347.0
2023-10-28 15:00:00,0.0,472.0,0.0,9874.0,17416.0,473.0,933.0,0.0,2835.0,92.0,356.0
2023-10-28 16:00:00,0.0,457.0,0.0,9751.0,17413.0,485.0,936.0,0.0,2844.0,83.0,363.0
2023-10-28 17:00:00,0.0,400.0,0.0,9725.0,17425.0,465.0,913.0,0.0,2861.0,33.0,368.0
2023-10-28 18:00:00,0.0,415.0,0.0,9609.0,17418.0,439.0,831.0,0.0,2820.0,32.0,377.0
2023-10-28 19:00:00,0.0,617.0,0.0,9564.0,17423.0,419.0,765.0,0.0,2778.0,32.0,387.0
2023-10-28 20:00:00,0.0,895.0,0.0,9357.0,17424.0,437.0,768.0,0.0,2775.0,32.0,413.0
2023-10-28 21:00:00,0.0,1247.0,0.0,8684.0,17378.0,480.0,666.0,0.0,2763.0,32.0,437.0
2023-10-28 22:00:00,0.0,1880.0,0.0,7859.0,17364.0,558.0,620.0,0.0,2749.0,32.0,460.0
2023-10-28 23:00:00,0.0,2223.0,0.0,6977.0,17367.0,543.0,619.0,0.0,2739.0,32.0,482.0
2023-10-29 00:00:00,0.0,3027.0,0.0,6624.0,17366.0,584.0,623.0,0.0,2732.0,32.0,501.0
2023-10-29 01:00:00,0.0,3532.0,0.0,6565.0,17367.0,584.0,622.0,0.0,2731.0,32.0,512.0
2023-10-29 02:00:00,0.0,4243.0,0.0,6359.0,17307.0,477.0,624.0,1.0,2739.0,31.0,528.0
2023-10-29 03:00:00,0.0,4848.0,0.0,6449.0,17273.0,483.0,619.0,4.0,2768.0,28.0,540.0
2023-10-29 04:00:00,0.0,5308.0,0.0,6591.0,17270.0,479.0,603.0,4.0,2753.0,28.0,540.0
2023-10-29 05:00:00,59.0,5979.0,0.0,6803.0,17265.0,528.0,612.0,4.0,2735.0,28.0,535.0
2023-10-29 06:00:00,263.0,6714.0,0.0,7041.0,17263.0,452.0,612.0,4.0,2707.0,28.0,517.0
2023-10-29 07:00:00,504.0,6154.0,0.0,7376.0,17264.0,491.0,628.0,4.0,2685.0,28.0,436.0
2023-10-29 08:00:00,665.0,5542.0,0.0,7546.0,17263.0,526.0,617.0,2.0,2643.0,28.0,300.0
2023-10-29 09:00:00,726.0,5022.0,0.0,7379.0,17255.0,630.0,616.0,3.0,2678.0,28.0,267.0
2023-10-29 10:00:00,666.0,4543.0,0.0,7131.0,17261.0,694.0,619.0,0.0,2667.0,28.0,265.0
2023-10-29 11:00:00,510.0,3843.0,0.0,7298.0,17262.0,539.0,640.0,0.0,2686.0,28.0,282.0
2023-10-29 12:00:00,290.0,3836.0,0.0,7253.0,17265.0,566.0,622.0,0.0,2729.0,28.0,301.0
2023-10-29 13:00:00,85.0,3903.0,0.0,7696.0,17264.0,546.0,627.0,0.0,2778.0,28.0,340.0
2023-10-29 14:00:00,0.0,4528.0,0.0,8384.0,17261.0,514.0,618.0,0.0,2823.0,28.0,374.0
2023-10-29 15:00:00,0.0,5781.0,0.0,9516.0,17263.0,512.0,616.0,0.0,2761.0,28.0,376.0
2023-10-29 16:00:00,0.0,6885.0,0.0,10143.0,17265.0,508.0,619.0,0.0,2674.0,28.0,384.0
2023-10-29 17:00:00,0.0,6368.0,0.0,10194.0,17267.0,507.0,620.0,0.0,2754.0,28.0,392.0
2023-10-29 18:00:00,0.0,6052.0,0.0,9695.0,17266.0,508.0,624.0,0.0,2748.0,28.0,407.0
2023-10-29 19:00:00,0.0,5334.0,0.0,8982.0,17362.0,500.0,628.0,0.0,2792.0,28.0,412.0
2023-10-29 20:00:00,0.0,4514.0,0.0,8164.0,17384.0,491.0,624.0,0.0,2692.0,28.0,427.0
2023-10-29 21:00:00,0.0,3863.0,0.0,7606.0,17386.0,519.0,625.0,0.0,2677.0,28.0,438.0
2023-10-29 22:00:00,0.0,3546.0,0.0,7466.0,17385.0,488.0,625.0,0.0,2696.0,28.0,453.0
2023-10-29 23:00:00,0.0,3078.0,0.0,7164.0,17427.0,501.0,625.0,0.0,2739.0,28.0,462.0
2023-10-30 00:00:00,0.0,2307.0,0.0,7061.0,17432.0,504.0,620.0,0.0,2707.0,28.0,485.0
2023-10-30 01:00:00,0.0,1726.0,0.0,6858.0,17429.0,504.0,620.0,0.0,2696.0,28.0,500.0
2023-10-30 02:00:00,0.0,1402.0,0.0,6990.0,17366.0,504.0,620.0,0.0,2668.0,28.0,517.0
2023-10-30 03:00:00,0.0,1450.0,0.0,7407.0,17349.0,503.0,627.0,0.0,2713.0,28.0,520.0
2023-10-30 04:00:00,0.0,1529.0,0.0,8383.0,17308.0,478.0,667.0,0.0,2737.0,35.0,509.0
2023-10-30 05:00:00,21.0,1601.0,0.0,9418.0,17203.0,429.0,844.0,0.0,2892.0,48.0,513.0
2023-10-30 06:00:00,149.0,1603.0,0.0,9621.0,17132.0,451.0,934.0,0.0,2915.0,76.0,507.0
2023-10-30 07:00:00,352.0,1452.0,0.0,9815.0,17135.0,441.0,978.0,7.0,2803.0,127.0,476.0
2023-10-30 08:00:00,495.0,1261.0,0.0,9919.0,17131.0,478.0,969.0,4.0,2744.0,83.0,470.0
2023-10-30 09:00:00,534.0,1085.0,0.0,9549.0,17124.0,511.0,997.0,4.0,2686.0,68.0,451.0
2023-10-30 10:00:00,465.0,796.0,0.0,9392.0,17127.0,489.0,989.0,10.0,2676.0,48.0,445.0
2023-10-30 11:00:00,340.0,699.0,0.0,9380.0,17183.0,537.0,994.0,11.0,2705.0,32.0,453.0
2023-10-30 12:00:00,188.0,693.0,0.0,9612.0,17239.0,618.0,1002.0,8.0,2811.0,32.0,396.0
2023-10-30 13:00:00,49.0,998.0,0.0,9751.0,17366.0,617.0,998.0,8.0,2835.0,44.0,413.0
2023-10-30 14:00:00,0.0,1489.0,0.0,10030.0,17393.0,628.0,1020.0,8.0,2932.0,102.0,393.0
2023-10-30 15:00:00,0.0,1885.0,0.0,10308.0,17400.0,539.0,1039.0,8.0,2967.0,61.0,419.0
2023-10-30 16:00:00,0.0,2178.0,0.0,10282.0,17399.0,599.0,1030.0,8.0,2973.0,63.0,440.0
2023-10-30 17:00:00,0.0,2467.0,0.0,9944.0,17397.0,772.0,1003.0,8.0,3015.0,64.0,452.0
2023-10-30 18:00:00,0.0,2442.0,0.0,9741.0,17399.0,731.0,903.0,0.0,2980.0,42.0,462.0
2023-10-30 19:00:00,0.0,2342.0,0.0,9437.0,17400.0,648.0,826.0,0.0,2922.0,28.0,468.0
2023-10-30 20:00:00,0.0,2404.0,0.0,9042.0,17401.0,642.0,746.0,0.0,2892.0,28.0,475.0
2023-10-30 21:00:00,0.0,2899.0,0.0,8756.0,17403.0,654.0,779.0,0.0,2834.0,28.0,481.0
2023-10-30 22:00:00,0.0,3410.0,0.0,7958.0,17404.0,606.0,823.0,0.0,2772.0,28.0,478.0
2023-10-30 23:00:00,0.0,3863.0,0.0,7828.0,17440.0,605.0,634.0,0.0,2729.0,28.0,468.0
2023-10-31 00:00:00,0.0,4434.0,0.0,7310.0,17441.0,607.0,488.0,0.0,2725.0,28.0,466.0
2023-10-31 01:00:00,0.0,4950.0,0.0,7076.0,17443.0,595.0,488.0,0.0,2736.0,28.0,456.0
2023-10-31 02:00:00,0.0,4722.0,0.0,7318.0,17447.0,543.0,488.0,0.0,2763.0,28.0,434.0
2023-10-31 03:00:00,0.0,5230.0,0.0,7887.0,17441.0,491.0,488.0,0.0,2762.0,28.0,418.0
2023-10-31 04:00:00,0.0,6212.0,0.0,8065.0,17445.0,483.0,541.0,0.0,2752.0,28.0,425.0
2023-10-31 05:00:00,0.0,7435.0,0.0,8714.0,17436.0,526.0,633.0,0.0,2801.0,28.0,456.0
2023-10-31 06:00:00,64.0,8185.0,0.0,9409.0,17432.0,580.0,644.0,4.0,2895.0,28.0,426.0
2023-10-31 07:00:00,218.0,8252.0,0.0,9458.0,17378.0,571.0,655.0,176.0,2770.0,30.0,407.0
2023-10-31 08:00:00,344.0,8038.0,0.0,9360.0,17160.0,663.0,688.0,68.0,2754.0,79.0,412.0
2023-10-31 09:00:00,352.0,7639.0,0.0,9217.0,17158.0,691.0,666.0,4.0,2850.0,93.0,405.0
2023-10-31 10:00:00,270.0,7711.0,0.0,9022.0,17167.0,639.0,644.0,7.0,2815.0,101.0,393.0
2023-10-31 11:00:00,172.0,7970.0,0.0,8957.0,17140.0,546.0,660.0,12.0,2813.0,54.0,386.0
2023-10-31 12:00:00,77.0,8567.0,0.0,9140.0,17156.0,521.0,652.0,5.0,2775.0,31.0,355.0
2023-10-31 13:00:00,16.0,9376.0,0.0,9081.0,17303.0,585.0,591.0,0.0,2821.0,28.0,314.0
2023-10-31 14:00:00,0.0,10684.0,0.0,9028.0,17425.0,581.0,544.0,0.0,2806.0,28.0,316.0
2023-10-31 15:00:00,0.0,12538.0,0.0,8956.0,17425.0,438.0,525.0,0.0,2778.0,28.0,324.0
2023-10-31 16:00:00,0.0,14888.0,0.0,8069.0,17425.0,448.0,492.0,0.0,2743.0,28.0,324.0
2023-10-31 17:00:00,0.0,16564.0,0.0,7603.0,17427.0,508.0,492.0,3.0,2698.0,28.0,330.0
2023-10-31 18:00:00,0.0,15649.0,0.0,7310.0,17424.0,533.0,476.0,4.0,2713.0,28.0,341.0
2023-10-31 19:00:00,0.0,14549.0,0.0,7091.0,17427.0,499.0,432.0,4.0,2700.0,28.0,359.0
2023-10-31 20:00:00,0.0,16706.0,0.0,6695.0,17427.0,526.0,432.0,4.0,2691.0,28.0,367.0
2023-10-31 21:00:00,0.0,18497.0,0.0,6938.0,17429.0,532.0,439.0,4.0,2697.0,28.0,366.0
2023-10-31 22:00:00,0.0,19527.0,0.0,6864.0,17425.0,532.0,440.0,4.0,2728.0,28.0,360.0
2023-10-31 23:00:00,0.0,19639.0,0.0,6793.0,17268.0,536.0,440.0,4.0,2711.0,28.0,359.0
2023-11-01 00:00:00,0.0,18835.0,0.0,6740.0,17259.0,516.0,440.0,4.0,2680.0,28.0,356.0
2023-11-01 01:00:00,0.0,17777.0,0.0,6486.0,17259.0,530.0,440.0,4.0,2638.0,28.0,360.0
2023-11-01 02:00:00,0.0,17693.0,0.0,6568.0,17257.0,535.0,439.0,2.0,2708.0,28.0,359.0
2023-11-01 03:00:00,0.0,18194.0,0.0,6878.0,17253.0,531.0,436.0,0.0,2708.0,28.0,356.0
2023-11-01 04:00:00,0.0,18618.0,0.0,7537.0,17252.0,588.0,436.0,0.0,2712.0,28.0,356.0
2023-11-01 05:00:00,0.0,18728.0,0.0,7865.0,17248.0,611.0,436.0,0.0,2741.0,28.0,352.0
2023-11-01 06:00:00,66.0,18090.0,0.0,7645.0,17253.0,659.0,436.0,4.0,2680.0,28.0,344.0
2023-11-01 07:00:00,206.0,17754.0,0.0,7348.0,17249.0,679.0,436.0,4.0,2678.0,28.0,340.0
2023-11-01 08:00:00,312.0,17642.0,0.0,7520.0,17254.0,663.0,437.0,2.0,2680.0,28.0,330.0
2023-11-01 09:00:00,314.0,17642.0,0.0,7647.0,17249.0,669.0,440.0,0.0,2699.0,28.0,328.0
2023-11-01 10:00:00,242.0,17547.0,0.0,7711.0,17249.0,708.0,440.0,0.0,2682.0,28.0,319.0
2023-11-01 11:00:00,164.0,17150.0,0.0,7744.0,17250.0,620.0,440.0,0.0,2729.0,28.0,348.0
2023-11-01 12:00:00,85.0,17023.0,0.0,7776.0,17270.0,616.0,439.0,16.0,2709.0,28.0,348.0
2023-11-01 13:00:00,21.0,16957.0,0.0,8132.0,17412.0,598.0,436.0,16.0,2714.0,28.0,364.0
2023-11-01 14:00:00,0.0,16490.0,0.0,8034.0,17420.0,594.0,436.0,0.0,2689.0,28.0,350.0
2023-11-01 15:00:00,0.0,16052.0,0.0,7879.0,17419.0,612.0,436.0,0.0,2773.0,28.0,347.0
2023-11-01 16:00:00,0.0,15088.0,0.0,8622.0,17411.0,631.0,451.0,0.0,2736.0,28.0,359.0
2023-11-01 17:00:00,0.0,14262.0,0.0,8828.0,17411.0,674.0,484.0,0.0,2893.0,47.0,338.0
2023-11-01 18:00:00,0.0,13448.0,0.0,9214.0,17407.0,680.0,484.0,0.0,2860.0,48.0,352.0
2023-11-01 19:00:00,0.0,12822.0,0.0,8920.0,17408.0,631.0,484.0,0.0,2777.0,33.0,347.0
2023-11-01 20:00:00,0.0,12159.0,0.0,8807.0,17411.0,670.0,484.0,0.0,2698.0,0.0,313.0
2023-11-01 21:00:00,0.0,11422.0,0.0,8411.0,17410.0,723.0,484.0,0.0,2713.0,0.0,309.0
2023-11-01 22:00:00,0.0,10485.0,0.0,7848.0,17409.0,680.0,491.0,0.0,2684.0,0.0,316.0
2023-11-01 23:00:00,0.0,9674.0,0.0,6472.0,17411.0,631.0,492.0,0.0,2740.0,0.0,321.0
2023-11-02 00:00:00,0.0,9298.0,0.0,5860.0,17410.0,627.0,492.0,0.0,2797.0,0.0,328.0
2023-11-02 01:00:00,0.0,8920.0,0.0,6061.0,17414.0,629.0,492.0,0.0,2750.0,0.0,328.0
2023-11-02 02:00:00,0.0,8613.0,0.0,5833.0,17414.0,590.0,491.0,0.0,2686.0,0.0,329.0
2023-11-02 03:00:00,0.0,8235.0,0.0,6064.0,17416.0,557.0,461.0,0.0,2671.0,0.0,339.0
2023-11-02 04:00:00,0.0,8357.0,0.0,6512.0,17414.0,529.0,436.0,0.0,2711.0,0.0,352.0
2023-11-02 05:00:00,19.0,8611.0,0.0,7713.0,17413.0,457.0,436.0,0.0,2733.0,0.0,385.0
2023-11-02 06:00:00,149.0,8034.0,0.0,7877.0,17418.0,496.0,434.0,4.0,2690.0,0.0,382.0
2023-11-02 07:00:00,354.0,7085.0,0.0,8717.0,17417.0,428.0,399.0,25.0,2640.0,0.0,331.0
2023-11-02 08:00:00,484.0,5843.0,0.0,8556.0,17410.0,430.0,396.0,47.0,2649.0,0.0,302.0
2023-11-02 09:00:00,502.0,4887.0,0.0,8380.0,17422.0,384.0,396.0,52.0,2661.0,0.0,305.0
2023-11-02 10:00:00,464.0,3501.0,0.0,8488.0,17421.0,427.0,396.0,0.0,2719.0,0.0,276.0
2023-11-02 11:00:00,354.0,2937.0,0.0,8572.0,17411.0,444.0,414.0,0.0,2819.0,0.0,307.0
2023-11-02 12:00:00,165.0,2911.0,0.0,8424.0,17412.0,433.0,469.0,0.0,2804.0,0.0,315.0
2023-11-02 13:00:00,32.0,2966.0,0.0,8628.0,17415.0,442.0,546.0,2.0,2832.0,16.0,335.0
2023-11-02 14:00:00,0.0,3803.0,0.0,8227.0,17419.0,518.0,609.0,4.0,2863.0,28.0,328.0
2023-11-02 15:00:00,0.0,4033.0,0.0,9048.0,17418.0,539.0,612.0,4.0,2892.0,28.0,366.0
2023-11-02 16:00:00,0.0,4014.0,0.0,9314.0,17417.0,554.0,612.0,4.0,2964.0,28.0,360.0
2023-11-02 17:00:00,0.0,4320.0,0.0,8988.0,17418.0,555.0,612.0,4.0,2952.0,28.0,412.0
2023-11-02 18:00:00,0.0,3827.0,0.0,8732.0,17415.0,626.0,581.0,4.0,2980.0,28.0,390.0
2023-11-02 19:00:00,0.0,4058.0,0.0,8185.0,17419.0,534.0,500.0,4.0,2861.0,28.0,352.0
2023-11-02 20:00:00,0.0,4514.0,0.0,7830.0,17424.0,500.0,444.0,4.0,2787.0,28.0,364.0
2023-11-02 21:00:00,0.0,4380.0,0.0,8130.0,17428.0,504.0,444.0,4.0,2742.0,28.0,376.0
2023-11-02 22:00:00,0.0,3397.0,0.0,7433.0,17426.0,546.0,444.0,4.0,2700.0,28.0,376.0
2023-11-02 23:00:00,0.0,4077.0,0.0,6786.0,17422.0,566.0,444.0,0.0,2731.0,28.0,371.0
2023-11-03 00:00:00,0.0,3746.0,0.0,5960.0,17425.0,552.0,444.0,1.0,2679.0,28.0,368.0
2023-11-03 01:00:00,0.0,3738.0,0.0,5776.0,17424.0,553.0,444.0,4.0,2630.0,28.0,376.0
2023-11-03 02:00:00,0.0,4907.0,0.0,5678.0,17421.0,556.0,443.0,2.0,2681.0,28.0,376.0
2023-11-03 03:00:00,0.0,6018.0,0.0,6228.0,17423.0,584.0,440.0,0.0,2685.0,28.0,376.0
2023-11-03 04:00:00,0.0,7220.0,0.0,6903.0,17422.0,626.0,440.0,4.0,2555.0,28.0,389.0
2023-11-03 05:00:00,2.0,7854.0,0.0,7559.0,17419.0,567.0,440.0,4.0,2482.0,28.0,432.0
2023-11-03 06:00:00,113.0,8638.0,0.0,7690.0,17417.0,466.0,440.0,4.0,2433.0,28.0,383.0
2023-11-03 07:00:00,316.0,7995.0,0.0,8316.0,17418.0,472.0,440.0,12.0,2401.0,28.0,386.0
2023-11-03 08:00:00,460.0,7620.0,0.0,8242.0,17419.0,475.0,440.0,8.0,2381.0,28.0,314.0
2023-11-03 09:00:00,467.0,7661.0,0.0,8519.0,17425.0,476.0,440.0,9.0,2409.0,28.0,298.0
2023-11-03 10:00:00,370.0,8043.0,0.0,8848.0,17423.0,479.0,449.0,8.0,2407.0,28.0,292.0
2023-11-03 11:00:00,253.0,7953.0,0.0,8513.0,17427.0,483.0,456.0,8.0,2342.0,28.0,292.0
2023-11-03 12:00:00,111.0,8382.0,0.0,8604.0,17422.0,468.0,437.0,2.0,2452.0,28.0,292.0
2023-11-03 13:00:00,16.0,9478.0,0.0,8547.0,17426.0,431.0,440.0,4.0,2525.0,28.0,292.0
2023-11-03 14:00:00,0.0,10675.0,0.0,8543.0,17432.0,439.0,440.0,4.0,2490.0,28.0,292.0
2023-11-03 15:00:00,0.0,11286.0,0.0,8779.0,17430.0,425.0,440.0,0.0,2417.0,28.0,292.0
2023-11-03 16:00:00,0.0,10752.0,0.0,9265.0,17431.0,480.0,440.0,0.0,2367.0,28.0,281.0
2023-11-03 17:00:00,0.0,11194.0,0.0,9050.0,17431.0,463.0,440.0,0.0,2362.0,28.0,280.0
2023-11-03 18:00:00,0.0,11909.0,0.0,7940.0,17429.0,509.0,440.0,0.0,2283.0,28.0,280.0
2023-11-03 19:00:00,0.0,12383.0,0.0,7895.0,17428.0,538.0,440.0,0.0,2291.0,28.0,280.0
2023-11-03 20:00:00,0.0,12620.0,0.0,7792.0,17425.0,528.0,440.0,0.0,2309.0,28.0,280.0
2023-11-03 21:00:00,0.0,12899.0,0.0,7798.0,17432.0,516.0,440.0,0.0,2274.0,28.0,280.0
2023-11-03 22:00:00,0.0,13221.0,0.0,7073.0,17260.0,531.0,440.0,0.0,2311.0,28.0,280.0
2023-11-03 23:00:00,0.0,13958.0,0.0,6162.0,16759.0,525.0,440.0,0.0,2286.0,28.0,280.0
2023-11-04 00:00:00,0.0,14715.0,0.0,6126.0,16749.0,532.0,445.0,0.0,2320.0,28.0,280.0
2023-11-04 01:00:00,0.0,14863.0,0.0,5864.0,16751.0,586.0,448.0,0.0,2381.0,28.0,280.0
2023-11-04 02:00:00,0.0,14984.0,0.0,5794.0,16752.0,546.0,447.0,0.0,2415.0,28.0,278.0
2023-11-04 03:00:00,0.0,15351.0,0.0,5851.0,16750.0,631.0,444.0,0.0,2427.0,28.0,272.0
2023-11-04 04:00:00,0.0,15623.0,0.0,6180.0,16750.0,578.0,444.0,0.0,2429.0,28.0,272.0
2023-11-04 05:00:00,2.0,15712.0,0.0,6431.0,16752.0,539.0,444.0,0.0,2414.0,28.0,272.0
2023-11-04 06:00:00,20.0,16184.0,0.0,6512.0,16751.0,641.0,444.0,0.0,2396.0,28.0,272.0
2023-11-04 07:00:00,124.0,16578.0,0.0,6823.0,16748.0,624.0,444.0,0.0,2447.0,28.0,272.0
2023-11-04 08:00:00,238.0,17152.0,0.0,6889.0,16746.0,607.0,444.0,0.0,2450.0,28.0,272.0
