timestamp,generation_solar,generation_wind_onshore,generation_wind_offshore,generation_hydro_pumped_storage,generation_hydro_run_of_river_and_poundage,generation_fossil_gas,generation_biomass,generation_waste,generation_other
2023-07-13 22:00:00,0.0,164.0,0.0,0.0,26.0,44.0,32.0,38.0,3.0
2023-07-13 23:00:00,0.0,195.0,0.0,0.0,26.0,44.0,32.0,38.0,3.0
2023-07-14 00:00:00,0.0,236.0,0.0,0.0,25.0,44.0,32.0,38.0,3.0
2023-07-14 01:00:00,4.0,231.0,0.0,0.0,25.0,44.0,32.0,38.0,3.0
2023-07-14 02:00:00,21.0,223.0,0.0,0.0,25.0,44.0,32.0,38.0,3.0
2023-07-14 03:00:00,71.0,247.0,0.0,0.0,25.0,44.0,32.0,38.0,3.0
2023-07-14 04:00:00,127.0,235.0,0.0,0.0,25.0,43.0,32.0,38.0,3.0
2023-07-14 05:00:00,171.0,183.0,0.0,68.0,25.0,43.0,32.0,38.0,3.0
2023-07-14 06:00:00,236.0,234.0,0.0,0.0,25.0,43.0,32.0,38.0,3.0
2023-07-14 07:00:00,317.0,321.0,0.0,0.0,26.0,43.0,32.0,38.0,3.0
2023-07-14 08:00:00,380.0,368.0,0.0,0.0,26.0,43.0,32.0,38.0,3.0
2023-07-14 09:00:00,383.0,398.0,0.0,0.0,25.0,43.0,32.0,37.0,3.0
2023-07-14 10:00:00,341.0,450.0,0.0,48.0,26.0,43.0,32.0,37.0,3.0
2023-07-14 11:00:00,380.0,438.0,0.0,1.0,26.0,43.0,32.0,37.0,3.0
2023-07-14 12:00:00,331.0,432.0,0.0,0.0,25.0,42.0,32.0,37.0,3.0
2023-07-14 13:00:00,327.0,422.0,0.0,0.0,25.0,42.0,32.0,38.0,3.0
2023-07-14 14:00:00,266.0,347.0,0.0,0.0,26.0,42.0,32.0,37.0,3.0
2023-07-14 15:00:00,233.0,308.0,0.0,0.0,25.0,43.0,32.0,38.0,3.0
2023-07-14 16:00:00,162.0,256.0,0.0,1.0,25.0,43.0,32.0,38.0,3.0
2023-07-14 17:00:00,75.0,190.0,0.0,174.0,26.0,44.0,32.0,38.0,3.0
2023-07-14 18:00:00,3.0,157.0,0.0,238.0,26.0,44.0,32.0,37.0,3.0
2023-07-14 19:00:00,0.0,155.0,0.0,1.0,26.0,43.0,32.0,38.0,3.0
2023-07-14 20:00:00,0.0,164.0,0.0,0.0,26.0,43.0,32.0,38.0,3.0
2023-07-14 21:00:00,0.0,194.0,0.0,0.0,25.0,43.0,32.0,38.0,3.0
2023-07-14 22:00:00,0.0,181.0,0.0,0.0,26.0,43.0,32.0,38.0,3.0
2023-07-14 23:00:00,0.0,181.0,0.0,0.0,26.0,43.0,32.0,38.0,3.0
2023-07-15 00:00:00,0.0,170.0,0.0,0.0,25.0,43.0,32.0,38.0,3.0
2023-07-15 01:00:00,3.0,136.0,0.0,0.0,25.0,43.0,32.0,34.0,3.0
2023-07-15 02:00:00,15.0,115.0,0.0,0.0,25.0,43.0,32.0,33.0,3.0
2023-07-15 03:00:00,65.0,120.0,0.0,0.0,25.0,43.0,32.0,33.0,3.0
2023-07-15 04:00:00,142.0,84.0,0.0,0.0,25.0,43.0,32.0,33.0,3.0
2023-07-15 05:00:00,228.0,37.0,0.0,48.0,25.0,43.0,32.0,38.0,3.0
2023-07-15 06:00:00,303.0,30.0,0.0,84.0,25.0,43.0,32.0,38.0,3.0
2023-07-15 07:00:00,373.0,14.0,0.0,0.0,25.0,43.0,32.0,33.0,3.0
2023-07-15 08:00:00,440.0,8.0,0.0,0.0,25.0,42.0,32.0,33.0,3.0
2023-07-15 09:00:00,470.0,14.0,0.0,0.0,25.0,42.0,32.0,33.0,3.0
2023-07-15 10:00:00,449.0,16.0,0.0,0.0,25.0,42.0,32.0,33.0,3.0
2023-07-15 11:00:00,430.0,14.0,0.0,0.0,25.0,42.0,32.0,33.0,3.0
2023-07-15 12:00:00,412.0,13.0,0.0,0.0,25.0,42.0,32.0,33.0,3.0
2023-07-15 13:00:00,376.0,9.0,0.0,0.0,25.0,41.0,32.0,33.0,3.0
2023-07-15 14:00:00,282.0,6.0,0.0,0.0,25.0,41.0,32.0,32.0,3.0
2023-07-15 15:00:00,223.0,5.0,0.0,0.0,25.0,41.0,32.0,32.0,3.0
2023-07-15 16:00:00,134.0,1.0,0.0,0.0,25.0,42.0,32.0,33.0,3.0
2023-07-15 17:00:00,52.0,3.0,0.0,64.0,26.0,42.0,32.0,38.0,3.0
2023-07-15 18:00:00,3.0,20.0,0.0,67.0,26.0,42.0,32.0,38.0,3.0
2023-07-15 19:00:00,0.0,71.0,0.0,87.0,26.0,42.0,32.0,38.0,3.0
2023-07-15 20:00:00,0.0,159.0,0.0,64.0,26.0,42.0,32.0,38.0,3.0
2023-07-15 21:00:00,0.0,286.0,0.0,204.0,26.0,42.0,32.0,38.0,3.0
2023-07-15 22:00:00,0.0,429.0,0.0,368.0,26.0,41.0,32.0,38.0,3.0
2023-07-15 23:00:00,0.0,554.0,0.0,113.0,25.0,41.0,32.0,38.0,3.0
2023-07-16 00:00:00,0.0,612.0,0.0,0.0,25.0,41.0,32.0,30.0,3.0
2023-07-16 01:00:00,3.0,601.0,0.0,0.0,25.0,41.0,32.0,29.0,3.0
2023-07-16 02:00:00,16.0,607.0,0.0,0.0,25.0,42.0,32.0,30.0,3.0
2023-07-16 03:00:00,89.0,601.0,0.0,0.0,25.0,42.0,32.0,30.0,3.0
2023-07-16 04:00:00,166.0,476.0,0.0,0.0,25.0,42.0,32.0,29.0,3.0
2023-07-16 05:00:00,246.0,264.0,0.0,0.0,25.0,42.0,32.0,29.0,3.0
2023-07-16 06:00:00,321.0,168.0,0.0,51.0,25.0,42.0,32.0,30.0,3.0
2023-07-16 07:00:00,382.0,145.0,0.0,92.0,25.0,42.0,32.0,30.0,3.0
2023-07-16 08:00:00,440.0,185.0,0.0,53.0,25.0,42.0,32.0,29.0,3.0
2023-07-16 09:00:00,446.0,258.0,0.0,0.0,24.0,42.0,32.0,29.0,3.0
2023-07-16 10:00:00,446.0,347.0,0.0,0.0,24.0,42.0,32.0,29.0,3.0
2023-07-16 11:00:00,438.0,389.0,0.0,0.0,24.0,42.0,32.0,29.0,3.0
2023-07-16 12:00:00,438.0,389.0,0.0,0.0,24.0,42.0,32.0,29.0,3.0
2023-07-16 13:00:00,236.0,248.0,0.0,0.0,24.0,42.0,32.0,29.0,3.0
2023-07-16 14:00:00,169.0,239.0,0.0,0.0,24.0,42.0,32.0,21.0,3.0
2023-07-16 15:00:00,107.0,207.0,0.0,116.0,26.0,42.0,32.0,29.0,3.0
2023-07-16 16:00:00,58.0,166.0,0.0,179.0,26.0,43.0,32.0,38.0,3.0
2023-07-16 17:00:00,35.0,223.0,0.0,177.0,26.0,43.0,32.0,38.0,3.0
2023-07-16 18:00:00,3.0,208.0,0.0,171.0,26.0,44.0,32.0,38.0,3.0
2023-07-16 19:00:00,0.0,111.0,0.0,206.0,26.0,44.0,32.0,38.0,3.0
2023-07-16 20:00:00,0.0,60.0,0.0,280.0,26.0,43.0,32.0,38.0,3.0
2023-07-16 21:00:00,0.0,45.0,0.0,30.0,26.0,43.0,32.0,38.0,3.0
2023-07-16 22:00:00,0.0,52.0,0.0,67.0,26.0,43.0,32.0,38.0,3.0
2023-07-16 23:00:00,0.0,62.0,0.0,0.0,26.0,43.0,32.0,38.0,3.0
2023-07-17 00:00:00,0.0,86.0,0.0,0.0,26.0,43.0,32.0,38.0,3.0
2023-07-17 01:00:00,3.0,108.0,0.0,0.0,25.0,43.0,32.0,38.0,3.0
2023-07-17 02:00:00,19.0,121.0,0.0,0.0,26.0,43.0,32.0,38.0,3.0
2023-07-17 03:00:00,44.0,116.0,0.0,0.0,26.0,44.0,32.0,38.0,3.0
2023-07-17 04:00:00,126.0,76.0,0.0,193.0,25.0,44.0,32.0,38.0,3.0
2023-07-17 05:00:00,216.0,20.0,0.0,202.0,26.0,44.0,32.0,38.0,3.0
2023-07-17 06:00:00,316.0,14.0,0.0,192.0,26.0,44.0,32.0,38.0,3.0
2023-07-17 07:00:00,375.0,17.0,0.0,1.0,26.0,43.0,32.0,38.0,3.0
2023-07-17 08:00:00,407.0,30.0,0.0,70.0,26.0,43.0,32.0,37.0,3.0
2023-07-17 09:00:00,400.0,34.0,0.0,0.0,25.0,43.0,32.0,37.0,3.0
2023-07-17 10:00:00,380.0,44.0,0.0,140.0,26.0,41.0,32.0,37.0,3.0
2023-07-17 11:00:00,340.0,59.0,0.0,114.0,26.0,42.0,32.0,37.0,3.0
2023-07-17 12:00:00,337.0,47.0,0.0,136.0,26.0,42.0,32.0,37.0,3.0
2023-07-17 13:00:00,226.0,71.0,0.0,429.0,25.0,42.0,32.0,37.0,3.0
2023-07-17 14:00:00,186.0,123.0,0.0,543.0,26.0,43.0,32.0,37.0,3.0
2023-07-17 15:00:00,180.0,129.0,0.0,267.0,26.0,43.0,32.0,37.0,3.0
2023-07-17 16:00:00,108.0,76.0,0.0,249.0,26.0,43.0,32.0,37.0,3.0
2023-07-17 17:00:00,28.0,84.0,0.0,262.0,25.0,43.0,32.0,37.0,3.0
2023-07-17 18:00:00,2.0,146.0,0.0,203.0,26.0,43.0,32.0,37.0,3.0
2023-07-17 19:00:00,0.0,192.0,0.0,188.0,25.0,43.0,32.0,37.0,3.0
2023-07-17 20:00:00,0.0,237.0,0.0,190.0,26.0,43.0,32.0,37.0,3.0
2023-07-17 21:00:00,0.0,246.0,0.0,0.0,25.0,42.0,32.0,37.0,3.0
2023-07-17 22:00:00,0.0,248.0,0.0,0.0,24.0,42.0,32.0,37.0,3.0
2023-07-17 23:00:00,0.0,246.0,0.0,0.0,25.0,41.0,32.0,37.0,3.0
2023-07-18 00:00:00,0.0,343.0,0.0,0.0,24.0,41.0,32.0,29.0,3.0
2023-07-18 01:00:00,2.0,416.0,0.0,0.0,24.0,42.0,32.0,29.0,3.0
2023-07-18 02:00:00,17.0,335.0,0.0,0.0,24.0,42.0,32.0,29.0,3.0
2023-07-18 03:00:00,32.0,282.0,0.0,51.0,24.0,43.0,32.0,38.0,3.0
2023-07-18 04:00:00,61.0,373.0,0.0,0.0,25.0,44.0,32.0,37.0,3.0
2023-07-18 05:00:00,78.0,273.0,0.0,51.0,25.0,44.0,32.0,38.0,3.0
2023-07-18 06:00:00,121.0,288.0,0.0,93.0,25.0,45.0,32.0,38.0,3.0
2023-07-18 07:00:00,212.0,365.0,0.0,0.0,25.0,45.0,32.0,38.0,3.0
2023-07-18 08:00:00,341.0,467.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-18 09:00:00,384.0,647.0,0.0,0.0,25.0,45.0,32.0,38.0,3.0
2023-07-18 10:00:00,387.0,719.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-18 11:00:00,363.0,745.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-18 12:00:00,353.0,784.0,0.0,0.0,24.0,46.0,32.0,37.0,3.0
2023-07-18 13:00:00,299.0,776.0,0.0,0.0,25.0,46.0,32.0,37.0,3.0
2023-07-18 14:00:00,256.0,752.0,0.0,0.0,24.0,45.0,32.0,29.0,3.0
2023-07-18 15:00:00,194.0,695.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-18 16:00:00,147.0,655.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-18 17:00:00,74.0,553.0,0.0,1.0,25.0,45.0,32.0,37.0,3.0
2023-07-18 18:00:00,3.0,468.0,0.0,121.0,25.0,45.0,32.0,37.0,3.0
2023-07-18 19:00:00,0.0,427.0,0.0,121.0,25.0,45.0,32.0,37.0,3.0
2023-07-18 20:00:00,0.0,439.0,0.0,92.0,25.0,45.0,32.0,38.0,3.0
2023-07-18 21:00:00,0.0,417.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-18 22:00:00,0.0,424.0,0.0,0.0,24.0,45.0,32.0,35.0,3.0
2023-07-18 23:00:00,0.0,478.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-19 00:00:00,0.0,504.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-19 01:00:00,3.0,515.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-19 02:00:00,14.0,466.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-19 03:00:00,89.0,362.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-19 04:00:00,154.0,209.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-19 05:00:00,223.0,172.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-19 06:00:00,261.0,213.0,0.0,0.0,25.0,46.0,32.0,38.0,3.0
2023-07-19 07:00:00,293.0,211.0,0.0,77.0,25.0,45.0,32.0,38.0,3.0
2023-07-19 08:00:00,230.0,264.0,0.0,100.0,25.0,46.0,32.0,37.0,3.0
2023-07-19 09:00:00,303.0,328.0,0.0,0.0,25.0,46.0,32.0,37.0,3.0
2023-07-19 10:00:00,304.0,487.0,0.0,0.0,25.0,46.0,32.0,37.0,3.0
2023-07-19 11:00:00,272.0,564.0,0.0,0.0,24.0,46.0,32.0,37.0,3.0
2023-07-19 12:00:00,227.0,519.0,0.0,0.0,24.0,46.0,32.0,37.0,3.0
2023-07-19 13:00:00,171.0,483.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-19 14:00:00,185.0,391.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-19 15:00:00,138.0,356.0,0.0,85.0,24.0,45.0,32.0,37.0,3.0
2023-07-19 16:00:00,113.0,312.0,0.0,46.0,24.0,45.0,32.0,37.0,3.0
2023-07-19 17:00:00,53.0,256.0,0.0,77.0,24.0,45.0,32.0,38.0,3.0
2023-07-19 18:00:00,2.0,248.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-19 19:00:00,0.0,223.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-19 20:00:00,0.0,257.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-19 21:00:00,0.0,293.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-19 22:00:00,0.0,354.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-19 23:00:00,0.0,378.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 00:00:00,0.0,361.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 01:00:00,3.0,351.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 02:00:00,16.0,334.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 03:00:00,91.0,295.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-20 04:00:00,172.0,200.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 05:00:00,245.0,95.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 06:00:00,307.0,136.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 07:00:00,360.0,223.0,0.0,0.0,25.0,44.0,32.0,37.0,3.0
2023-07-20 08:00:00,370.0,295.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-20 09:00:00,373.0,295.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-20 10:00:00,375.0,359.0,0.0,0.0,24.0,44.0,32.0,37.0,3.0
2023-07-20 11:00:00,391.0,365.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-20 12:00:00,366.0,315.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 13:00:00,308.0,279.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 14:00:00,211.0,260.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-20 15:00:00,108.0,272.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-20 16:00:00,44.0,245.0,0.0,6.0,24.0,45.0,32.0,38.0,3.0
2023-07-20 17:00:00,14.0,209.0,0.0,176.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 18:00:00,2.0,206.0,0.0,208.0,24.0,45.0,32.0,38.0,3.0
2023-07-20 19:00:00,0.0,232.0,0.0,206.0,24.0,45.0,31.0,38.0,3.0
2023-07-20 20:00:00,0.0,242.0,0.0,156.0,24.0,45.0,32.0,37.0,3.0
2023-07-20 21:00:00,0.0,279.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-20 22:00:00,0.0,309.0,0.0,0.0,25.0,45.0,32.0,38.0,3.0
2023-07-20 23:00:00,0.0,342.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-21 00:00:00,0.0,354.0,0.0,0.0,25.0,45.0,32.0,33.0,3.0
2023-07-21 01:00:00,2.0,345.0,0.0,0.0,24.0,45.0,32.0,33.0,3.0
2023-07-21 02:00:00,14.0,316.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-21 03:00:00,47.0,274.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-21 04:00:00,47.0,274.0,0.0,181.0,24.0,45.0,32.0,37.0,3.0
2023-07-21 05:00:00,171.0,223.0,0.0,177.0,24.0,45.0,31.0,37.0,3.0
2023-07-21 06:00:00,254.0,262.0,0.0,100.0,24.0,45.0,32.0,38.0,3.0
2023-07-21 07:00:00,311.0,326.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-21 08:00:00,344.0,412.0,0.0,0.0,25.0,45.0,32.0,38.0,3.0
2023-07-21 09:00:00,423.0,497.0,0.0,0.0,25.0,45.0,32.0,38.0,3.0
2023-07-21 10:00:00,418.0,471.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-21 11:00:00,377.0,463.0,0.0,0.0,25.0,45.0,32.0,38.0,3.0
2023-07-21 12:00:00,344.0,471.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-21 13:00:00,369.0,427.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-21 14:00:00,299.0,395.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-21 15:00:00,243.0,338.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-21 16:00:00,153.0,274.0,0.0,86.0,24.0,45.0,32.0,37.0,3.0
2023-07-21 17:00:00,82.0,221.0,0.0,99.0,24.0,45.0,32.0,37.0,3.0
2023-07-21 18:00:00,2.0,169.0,0.0,171.0,25.0,45.0,32.0,37.0,3.0
2023-07-21 19:00:00,0.0,146.0,0.0,161.0,24.0,45.0,32.0,38.0,3.0
2023-07-21 20:00:00,0.0,150.0,0.0,136.0,24.0,45.0,32.0,38.0,3.0
2023-07-21 21:00:00,0.0,166.0,0.0,167.0,24.0,45.0,32.0,38.0,3.0
2023-07-21 22:00:00,0.0,177.0,0.0,1.0,25.0,45.0,32.0,38.0,3.0
2023-07-21 23:00:00,0.0,172.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-22 00:00:00,0.0,158.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-22 01:00:00,2.0,142.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-22 02:00:00,17.0,131.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-22 03:00:00,51.0,97.0,0.0,0.0,24.0,45.0,32.0,38.0,3.0
2023-07-22 04:00:00,109.0,74.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-22 05:00:00,180.0,24.0,0.0,0.0,25.0,45.0,32.0,37.0,3.0
2023-07-22 06:00:00,224.0,20.0,0.0,0.0,24.0,45.0,32.0,37.0,3.0
2023-07-22 07:00:00,215.0,17.0,0.0,60.0,24.0,45.0,32.0,38.0,3.0
2023-07-22 08:00:00,187.0,21.0,0.0,114.0,24.0,44.0,32.0,37.0,3.0
2023-07-22 09:00:00,155.0,29.0,0.0,69.0,24.0,43.0,32.0,38.0,3.0
2023-07-22 10:00:00,160.0,51.0,0.0,0.0,24.0,43.0,32.0,37.0,3.0
2023-07-22 11:00:00,203.0,62.0,0.0,0.0,24.0,43.0,32.0,38.0,3.0
2023-07-22 12:00:00,177.0,63.0,0.0,0.0,24.0,43.0,32.0,37.0,3.0
2023-07-22 13:00:00,128.0,66.0,0.0,0.0,24.0,42.0,32.0,37.0,3.0
2023-07-22 14:00:00,157.0,71.0,0.0,0.0,24.0,42.0,32.0,37.0,3.0
2023-07-22 15:00:00,135.0,102.0,0.0,0.0,24.0,42.0,32.0,38.0,3.0
2023-07-22 16:00:00,94.0,161.0,0.0,2.0,24.0,42.0,32.0,38.0,3.0
2023-07-22 17:00:00,49.0,157.0,0.0,294.0,25.0,42.0,32.0,38.0,3.0
2023-07-22 18:00:00,2.0,149.0,0.0,542.0,24.0,42.0,32.0,38.0,3.0
2023-07-22 19:00:00,0.0,163.0,0.0,195.0,24.0,42.0,32.0,38.0,3.0
2023-07-22 20:00:00,0.0,182.0,0.0,1.0,24.0,42.0,32.0,40.0,3.0
2023-07-22 21:00:00,0.0,266.0,0.0,0.0,25.0,42.0,32.0,40.0,3.0
2023-07-22 22:00:00,0.0,349.0,0.0,0.0,24.0,42.0,32.0,40.0,3.0
2023-07-22 23:00:00,0.0,370.0,0.0,0.0,24.0,42.0,32.0,33.0,3.0
2023-07-23 00:00:00,0.0,341.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 01:00:00,2.0,354.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 02:00:00,14.0,366.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 03:00:00,84.0,313.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 04:00:00,144.0,242.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 05:00:00,211.0,145.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 06:00:00,238.0,155.0,0.0,0.0,24.0,42.0,31.0,32.0,3.0
2023-07-23 07:00:00,255.0,134.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 08:00:00,250.0,138.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 09:00:00,218.0,239.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 10:00:00,191.0,307.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 11:00:00,208.0,271.0,0.0,47.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 12:00:00,173.0,305.0,0.0,1.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 13:00:00,142.0,287.0,0.0,0.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 14:00:00,135.0,209.0,0.0,140.0,24.0,42.0,32.0,32.0,3.0
2023-07-23 15:00:00,99.0,165.0,0.0,118.0,24.0,42.0,31.0,37.0,3.0
2023-07-23 16:00:00,57.0,126.0,0.0,50.0,24.0,42.0,32.0,38.0,3.0
2023-07-23 17:00:00,36.0,108.0,0.0,0.0,24.0,42.0,32.0,38.0,3.0
2023-07-23 18:00:00,1.0,138.0,0.0,0.0,25.0,42.0,32.0,38.0,3.0
2023-07-23 19:00:00,0.0,185.0,0.0,0.0,24.0,42.0,31.0,38.0,3.0
2023-07-23 20:00:00,0.0,152.0,0.0,0.0,25.0,42.0,31.0,38.0,3.0
2023-07-23 21:00:00,0.0,116.0,0.0,50.0,24.0,42.0,31.0,38.0,3.0
2023-07-23 22:00:00,0.0,97.0,0.0,51.0,24.0,42.0,31.0,40.0,3.0
2023-07-23 23:00:00,0.0,85.0,0.0,51.0,25.0,42.0,31.0,40.0,3.0
2023-07-24 00:00:00,0.0,73.0,0.0,34.0,25.0,42.0,32.0,40.0,3.0
2023-07-24 01:00:00,1.0,51.0,0.0,53.0,25.0,42.0,32.0,40.0,3.0
2023-07-24 02:00:00,9.0,56.0,0.0,35.0,25.0,42.0,32.0,40.0,3.0
2023-07-24 03:00:00,25.0,61.0,0.0,51.0,25.0,42.0,32.0,40.0,3.0
2023-07-24 04:00:00,43.0,32.0,0.0,206.0,25.0,42.0,32.0,39.0,3.0
2023-07-24 05:00:00,77.0,22.0,0.0,207.0,24.0,42.0,32.0,40.0,3.0
2023-07-24 06:00:00,151.0,21.0,0.0,206.0,25.0,42.0,32.0,40.0,3.0
2023-07-24 07:00:00,227.0,20.0,0.0,35.0,25.0,42.0,32.0,46.0,3.0
2023-07-24 08:00:00,294.0,31.0,0.0,0.0,24.0,42.0,32.0,53.0,3.0
2023-07-24 09:00:00,261.0,46.0,0.0,0.0,24.0,42.0,32.0,54.0,3.0
2023-07-24 10:00:00,270.0,69.0,0.0,133.0,24.0,42.0,32.0,53.0,3.0
2023-07-24 11:00:00,283.0,119.0,0.0,0.0,24.0,42.0,32.0,51.0,3.0
2023-07-24 12:00:00,320.0,126.0,0.0,0.0,25.0,42.0,32.0,53.0,3.0
2023-07-24 13:00:00,295.0,144.0,0.0,4.0,25.0,42.0,32.0,52.0,3.0
2023-07-24 14:00:00,187.0,117.0,0.0,82.0,25.0,42.0,32.0,51.0,3.0
2023-07-24 15:00:00,102.0,58.0,0.0,191.0,25.0,42.0,32.0,43.0,3.0
2023-07-24 16:00:00,41.0,20.0,0.0,241.0,24.0,42.0,31.0,45.0,3.0
2023-07-24 17:00:00,12.0,20.0,0.0,274.0,25.0,42.0,32.0,43.0,3.0
2023-07-24 18:00:00,1.0,43.0,0.0,251.0,25.0,42.0,32.0,48.0,3.0
2023-07-24 19:00:00,0.0,97.0,0.0,299.0,25.0,42.0,32.0,49.0,3.0
2023-07-24 20:00:00,0.0,236.0,0.0,183.0,24.0,42.0,32.0,49.0,3.0
2023-07-24 21:00:00,0.0,331.0,0.0,1.0,24.0,42.0,32.0,49.0,3.0
2023-07-24 22:00:00,0.0,368.0,0.0,0.0,24.0,42.0,32.0,49.0,3.0
2023-07-24 23:00:00,0.0,311.0,0.0,0.0,24.0,42.0,32.0,49.0,3.0
2023-07-25 00:00:00,0.0,291.0,0.0,0.0,24.0,42.0,32.0,49.0,3.0
2023-07-25 01:00:00,1.0,225.0,0.0,0.0,24.0,42.0,32.0,49.0,3.0
2023-07-25 02:00:00,11.0,145.0,0.0,0.0,24.0,42.0,32.0,50.0,3.0
2023-07-25 03:00:00,34.0,105.0,0.0,1.0,24.0,43.0,32.0,50.0,3.0
2023-07-25 04:00:00,47.0,148.0,0.0,171.0,24.0,43.0,32.0,49.0,3.0
2023-07-25 05:00:00,132.0,192.0,0.0,125.0,24.0,43.0,32.0,49.0,3.0
2023-07-25 06:00:00,242.0,212.0,0.0,68.0,24.0,43.0,32.0,49.0,3.0
2023-07-25 07:00:00,361.0,233.0,0.0,0.0,24.0,42.0,32.0,49.0,3.0
2023-07-25 08:00:00,441.0,281.0,0.0,0.0,24.0,43.0,32.0,43.0,3.0
2023-07-25 09:00:00,491.0,293.0,0.0,0.0,24.0,43.0,32.0,36.0,3.0
2023-07-25 10:00:00,501.0,262.0,0.0,0.0,24.0,43.0,32.0,36.0,3.0
2023-07-25 11:00:00,468.0,358.0,0.0,0.0,24.0,42.0,32.0,36.0,3.0
2023-07-25 12:00:00,403.0,455.0,0.0,0.0,24.0,42.0,32.0,36.0,3.0
2023-07-25 13:00:00,309.0,437.0,0.0,0.0,24.0,42.0,32.0,36.0,3.0
2023-07-25 14:00:00,207.0,492.0,0.0,0.0,24.0,42.0,32.0,37.0,3.0
2023-07-25 15:00:00,110.0,400.0,0.0,124.0,24.0,43.0,32.0,39.0,3.0
2023-07-25 16:00:00,41.0,288.0,0.0,217.0,25.0,43.0,31.0,48.0,3.0
