timestamp,generation_solar,generation_wind_onshore,generation_hydro_pumped_storage,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_brown_coal_lignite,generation_biomass,generation_waste,generation_other
2019-05-01 17:00:00,,409.0,,264.0,2265.0,,0.0,,,,,,4.0
2019-05-01 18:00:00,,423.0,,264.0,2379.0,,0.0,,,,,,4.0
2019-05-01 19:00:00,,404.0,,264.0,2172.0,,0.0,,,,,,4.0
2019-05-01 20:00:00,,402.0,,264.0,2038.0,,0.0,,,,,,4.0
2019-05-01 21:00:00,,406.0,,263.0,1998.0,,0.0,,,,,,4.0
2019-05-01 22:00:00,,417.0,,264.0,1576.0,,0.0,,,,,,3.0
2019-05-01 23:00:00,,446.0,,265.0,1336.0,,0.0,,,,,,3.0
2019-05-02 00:00:00,,462.0,,264.0,1304.0,,0.0,,,,,,3.0
2019-05-02 01:00:00,,448.0,,261.0,1273.0,,0.0,,,,,,3.0
2019-05-02 02:00:00,,508.0,,265.0,1361.0,,0.0,,,,,,3.0
2019-05-02 03:00:00,,507.0,,264.0,1394.0,,0.0,,,,,,3.0
2019-05-02 04:00:00,,449.0,,263.0,2222.0,,0.0,,,,,,3.0
2019-05-02 05:00:00,,430.0,,262.0,2732.0,,0.0,,,,,,3.0
2019-05-02 06:00:00,,433.0,,264.0,2927.0,,0.0,,,,,,3.0
2019-05-02 07:00:00,,470.0,,267.0,2712.0,,0.0,,,,,,3.0
2019-05-02 08:00:00,,443.0,,261.0,2602.0,,0.0,,,,,,3.0
2019-05-02 09:00:00,,455.0,,258.0,2581.0,,0.0,,,,,,3.0
2019-05-02 10:00:00,,485.0,,251.0,2716.0,,0.0,,,,,,3.0
2019-05-02 11:00:00,,489.0,,251.0,2585.0,,0.0,,,,,,3.0
2019-05-02 12:00:00,,503.0,,251.0,2570.0,,0.0,,,,,,3.0
2019-05-02 13:00:00,,516.0,,251.0,2466.0,,0.0,,,,,,3.0
2019-05-02 14:00:00,,517.0,,249.0,2673.0,,0.0,,,,,,3.0
2019-05-02 15:00:00,,512.0,,250.0,2560.0,,0.0,,,,,,3.0
2019-05-02 16:00:00,,544.0,,249.0,2757.0,,0.0,,,,,,3.0
2019-05-02 17:00:00,,546.0,,249.0,2763.0,,0.0,,,,,,3.0
2019-05-02 18:00:00,,515.0,,248.0,2863.0,,0.0,,,,,,3.0
2019-05-02 19:00:00,,494.0,,247.0,2941.0,,0.0,,,,,,3.0
2019-05-02 20:00:00,,470.0,,245.0,2869.0,,0.0,,,,,,3.0
2019-05-02 21:00:00,,406.0,,243.0,2542.0,,0.0,,,,,,3.0
2019-05-02 22:00:00,,376.0,,229.0,1892.0,,0.0,,,,,,4.0
2019-05-02 23:00:00,,400.0,,228.0,1771.0,,0.0,,,,,,4.0
2019-05-03 00:00:00,,343.0,,227.0,1900.0,,0.0,,,,,,4.0
2019-05-03 01:00:00,,339.0,,222.0,1820.0,,0.0,,,,,,4.0
2019-05-03 02:00:00,,334.0,,226.0,1948.0,,0.0,,,,,,4.0
2019-05-03 03:00:00,,297.0,,226.0,2102.0,,0.0,,,,,,4.0
2019-05-03 04:00:00,,268.0,,224.0,3127.0,,0.0,,,,,,4.0
2019-05-03 05:00:00,,236.0,,224.0,4179.0,,0.0,,,,,,4.0
2019-05-03 06:00:00,,206.0,,223.0,4440.0,,0.0,,,,,,4.0
2019-05-03 07:00:00,,205.0,,222.0,3857.0,,0.0,,,,,,4.0
2019-05-03 08:00:00,,207.0,,217.0,3530.0,,0.0,,,,,,4.0
2019-05-03 09:00:00,,193.0,,213.0,3076.0,,0.0,,,,,,4.0
2019-05-03 10:00:00,,194.0,,207.0,2979.0,,0.0,,,,,,4.0
2019-05-03 11:00:00,,228.0,,207.0,2555.0,,0.0,,,,,,4.0
2019-05-03 12:00:00,,255.0,,207.0,2455.0,,0.0,,,,,,4.0
2019-05-03 13:00:00,,329.0,,199.0,2237.0,,0.0,,,,,,4.0
2019-05-03 14:00:00,,377.0,,199.0,2069.0,,0.0,,,,,,4.0
2019-05-03 15:00:00,,356.0,,198.0,2353.0,,0.0,,,,,,4.0
2019-05-03 16:00:00,,390.0,,198.0,2624.0,,0.0,,,,,,4.0
2019-05-03 17:00:00,,333.0,,198.0,2933.0,,0.0,,,,,,4.0
2019-05-03 18:00:00,,303.0,,198.0,3094.0,,0.0,,,,,,4.0
2019-05-03 19:00:00,,276.0,,198.0,3390.0,,0.0,,,,,,4.0
2019-05-03 20:00:00,,271.0,,198.0,3202.0,,0.0,,,,,,4.0
2019-05-03 21:00:00,,249.0,,197.0,2734.0,,0.0,,,,,,4.0
2019-05-03 22:00:00,,219.0,,185.0,2281.0,,0.0,,,,,,3.0
2019-05-03 23:00:00,,205.0,,184.0,2099.0,,0.0,,,,,,3.0
2019-05-04 00:00:00,,208.0,,184.0,2028.0,,0.0,,,,,,3.0
2019-05-04 01:00:00,,190.0,,180.0,1803.0,,0.0,,,,,,3.0
2019-05-04 02:00:00,,178.0,,184.0,1845.0,,0.0,,,,,,3.0
2019-05-04 03:00:00,,160.0,,182.0,1721.0,,0.0,,,,,,3.0
2019-05-04 04:00:00,,131.0,,182.0,1884.0,,0.0,,,,,,3.0
2019-05-04 05:00:00,,90.0,,181.0,2413.0,,0.0,,,,,,3.0
2019-05-04 06:00:00,,81.0,,181.0,2968.0,,0.0,,,,,,3.0
2019-05-04 07:00:00,,101.0,,180.0,3472.0,,0.0,,,,,,3.0
2019-05-04 08:00:00,,152.0,,181.0,2956.0,,0.0,,,,,,3.0
2019-05-04 09:00:00,,187.0,,181.0,2583.0,,0.0,,,,,,3.0
2019-05-04 10:00:00,,228.0,,182.0,2294.0,,0.0,,,,,,3.0
2019-05-04 11:00:00,,293.0,,180.0,2026.0,,0.0,,,,,,3.0
2019-05-04 12:00:00,,344.0,,180.0,2016.0,,0.0,,,,,,3.0
2019-05-04 13:00:00,,350.0,,180.0,1982.0,,0.0,,,,,,3.0
2019-05-04 14:00:00,,376.0,,180.0,1997.0,,0.0,,,,,,3.0
2019-05-04 15:00:00,,396.0,,180.0,2269.0,,0.0,,,,,,3.0
2019-05-04 16:00:00,,410.0,,184.0,2508.0,,0.0,,,,,,3.0
2019-05-04 17:00:00,,419.0,,194.0,2830.0,,0.0,,,,,,3.0
2019-05-04 18:00:00,,417.0,,205.0,3258.0,,0.0,,,,,,3.0
2019-05-04 19:00:00,,394.0,,215.0,3599.0,,0.0,,,,,,3.0
2019-05-04 20:00:00,,401.0,,220.0,3524.0,,0.0,,,,,,3.0
2019-05-04 21:00:00,,354.0,,217.0,2965.0,,0.0,,,,,,3.0
2019-05-04 22:00:00,,357.0,,220.0,2546.0,,0.0,,,,,,3.0
2019-05-04 23:00:00,,329.0,,220.0,2232.0,,0.0,,,,,,3.0
2019-05-05 00:00:00,,320.0,,220.0,2092.0,,0.0,,,,,,3.0
2019-05-05 01:00:00,,287.0,,217.0,1810.0,,0.0,,,,,,3.0
2019-05-05 02:00:00,,265.0,,220.0,1919.0,,0.0,,,,,,3.0
2019-05-05 03:00:00,,233.0,,219.0,1994.0,,0.0,,,,,,3.0
2019-05-05 04:00:00,,203.0,,218.0,1991.0,,0.0,,,,,,3.0
2019-05-05 05:00:00,,189.0,,218.0,2067.0,,0.0,,,,,,3.0
2019-05-05 06:00:00,,191.0,,219.0,2165.0,,0.0,,,,,,3.0
2019-05-05 07:00:00,,214.0,,221.0,2171.0,,0.0,,,,,,3.0
2019-05-05 08:00:00,,250.0,,222.0,2280.0,,0.0,,,,,,3.0
2019-05-05 09:00:00,,245.0,,221.0,2245.0,,0.0,,,,,,3.0
2019-05-05 10:00:00,,226.0,,220.0,2218.0,,0.0,,,,,,3.0
2019-05-05 11:00:00,,226.0,,221.0,2286.0,,0.0,,,,,,3.0
2019-05-05 12:00:00,,264.0,,221.0,2294.0,,0.0,,,,,,3.0
2019-05-05 13:00:00,,286.0,,222.0,2258.0,,0.0,,,,,,3.0
2019-05-05 14:00:00,,311.0,,222.0,2368.0,,0.0,,,,,,3.0
2019-05-05 15:00:00,,333.0,,223.0,2386.0,,0.0,,,,,,3.0
2019-05-05 16:00:00,,320.0,,223.0,2212.0,,0.0,,,,,,3.0
2019-05-05 17:00:00,,327.0,,222.0,2448.0,,0.0,,,,,,3.0
2019-05-05 18:00:00,,317.0,,222.0,2600.0,,0.0,,,,,,3.0
2019-05-05 19:00:00,,304.0,,223.0,2672.0,,0.0,,,,,,3.0
2019-05-05 20:00:00,,258.0,,223.0,2546.0,,0.0,,,,,,3.0
2019-05-05 21:00:00,,210.0,,221.0,2393.0,,0.0,,,,,,3.0
2019-05-05 22:00:00,,198.0,,175.0,2493.0,,0.0,,,,,,3.0
2019-05-05 23:00:00,,239.0,,175.0,2455.0,,0.0,,,,,,3.0
2019-05-06 00:00:00,,225.0,,175.0,2496.0,,0.0,,,,,,3.0
2019-05-06 01:00:00,,202.0,,175.0,2550.0,,0.0,,,,,,3.0
2019-05-06 02:00:00,,184.0,,175.0,2361.0,,0.0,,,,,,3.0
2019-05-06 03:00:00,,185.0,,175.0,2785.0,,0.0,,,,,,3.0
2019-05-06 04:00:00,,188.0,,175.0,4546.0,,0.0,,,,,,3.0
2019-05-06 05:00:00,,206.0,,177.0,5703.0,,0.0,,,,,,3.0
2019-05-06 06:00:00,,214.0,,189.0,5834.0,,0.0,,,,,,3.0
2019-05-06 07:00:00,,245.0,,197.0,5405.0,,0.0,,,,,,3.0
2019-05-06 08:00:00,,239.0,,201.0,5218.0,,0.0,,,,,,3.0
2019-05-06 09:00:00,,274.0,,201.0,4853.0,,0.0,,,,,,3.0
2019-05-06 10:00:00,,309.0,,198.0,4438.0,,0.0,,,,,,3.0
2019-05-06 11:00:00,,338.0,,197.0,4103.0,,0.0,,,,,,3.0
2019-05-06 12:00:00,,379.0,,197.0,4019.0,,0.0,,,,,,3.0
2019-05-06 13:00:00,,424.0,,197.0,3799.0,,0.0,,,,,,3.0
2019-05-06 14:00:00,,484.0,,197.0,3775.0,,0.0,,,,,,3.0
2019-05-06 15:00:00,,448.0,,196.0,3995.0,,0.0,,,,,,3.0
2019-05-06 16:00:00,,433.0,,197.0,4320.0,,0.0,,,,,,3.0
2019-05-06 17:00:00,,416.0,,196.0,4517.0,,0.0,,,,,,3.0
2019-05-06 18:00:00,,381.0,,197.0,4450.0,,0.0,,,,,,3.0
2019-05-06 19:00:00,,371.0,,196.0,4577.0,,0.0,,,,,,3.0
2019-05-06 20:00:00,,333.0,,197.0,3871.0,,0.0,,,,,,3.0
2019-05-06 21:00:00,,321.0,,197.0,3377.0,,0.0,,,,,,3.0
2019-05-06 22:00:00,,280.0,,185.0,2942.0,,0.0,,,,,,3.0
2019-05-06 23:00:00,,234.0,,185.0,2599.0,,0.0,,,,,,3.0
2019-05-07 00:00:00,,223.0,,184.0,2509.0,,0.0,,,,,,3.0
2019-05-07 01:00:00,,230.0,,184.0,2523.0,,0.0,,,,,,3.0
2019-05-07 02:00:00,,221.0,,184.0,2659.0,,0.0,,,,,,3.0
2019-05-07 03:00:00,,230.0,,184.0,3369.0,,0.0,,,,,,3.0
2019-05-07 04:00:00,,204.0,,184.0,5187.0,,0.0,,,,,,3.0
2019-05-07 05:00:00,,190.0,,186.0,5766.0,,0.0,,,,,,3.0
2019-05-07 06:00:00,,192.0,,185.0,5588.0,,0.0,,,,,,3.0
2019-05-07 07:00:00,,206.0,,189.0,5549.0,,0.0,,,,,,3.0
2019-05-07 08:00:00,,229.0,,190.0,5304.0,,0.0,,,,,,3.0
2019-05-07 09:00:00,,237.0,,190.0,5075.0,,0.0,,,,,,3.0
2019-05-07 10:00:00,,253.0,,187.0,4955.0,,0.0,,,,,,3.0
2019-05-07 11:00:00,,272.0,,186.0,5006.0,,0.0,,,,,,3.0
2019-05-07 12:00:00,,283.0,,187.0,4818.0,,0.0,,,,,,3.0
2019-05-07 13:00:00,,290.0,,186.0,4499.0,,0.0,,,,,,3.0
2019-05-07 14:00:00,,276.0,,186.0,4594.0,,0.0,,,,,,3.0
2019-05-07 15:00:00,,261.0,,186.0,5167.0,,0.0,,,,,,3.0
2019-05-07 16:00:00,,241.0,,186.0,5428.0,,0.0,,,,,,3.0
2019-05-07 17:00:00,,204.0,,186.0,5591.0,,0.0,,,,,,3.0
2019-05-07 18:00:00,,149.0,,186.0,5567.0,,0.0,,,,,,3.0
2019-05-07 19:00:00,,104.0,,186.0,5627.0,,0.0,,,,,,3.0
2019-05-07 20:00:00,,72.0,,185.0,5226.0,,0.0,,,,,,3.0
2019-05-07 21:00:00,,57.0,,185.0,4793.0,,0.0,,,,,,3.0
2019-05-07 22:00:00,,30.0,,186.0,4418.0,,0.0,,,,,,3.0
2019-05-07 23:00:00,,22.0,,186.0,3739.0,,0.0,,,,,,3.0
2019-05-08 00:00:00,,16.0,,186.0,3229.0,,0.0,,,,,,3.0
2019-05-08 01:00:00,,12.0,,185.0,2901.0,,0.0,,,,,,3.0
2019-05-08 02:00:00,,9.0,,185.0,2975.0,,0.0,,,,,,3.0
2019-05-08 03:00:00,,12.0,,185.0,3380.0,,0.0,,,,,,3.0
2019-05-08 04:00:00,,6.0,,185.0,5388.0,,0.0,,,,,,3.0
2019-05-08 05:00:00,,12.0,,186.0,5966.0,,0.0,,,,,,3.0
2019-05-08 06:00:00,,14.0,,186.0,5906.0,,0.0,,,,,,3.0
2019-05-08 07:00:00,,19.0,,190.0,5716.0,,0.0,,,,,,3.0
2019-05-08 08:00:00,,20.0,,190.0,5161.0,,0.0,,,,,,3.0
2019-05-08 09:00:00,,15.0,,191.0,4864.0,,0.0,,,,,,3.0
2019-05-08 10:00:00,,32.0,,186.0,4133.0,,0.0,,,,,,3.0
2019-05-08 11:00:00,,38.0,,184.0,3784.0,,0.0,,,,,,3.0
2019-05-08 12:00:00,,42.0,,184.0,3224.0,,0.0,,,,,,3.0
2019-05-08 13:00:00,,36.0,,184.0,3041.0,,0.0,,,,,,3.0
2019-05-08 14:00:00,,29.0,,184.0,3091.0,,0.0,,,,,,3.0
2019-05-08 15:00:00,,29.0,,184.0,3137.0,,0.0,,,,,,3.0
2019-05-08 16:00:00,,36.0,,183.0,3306.0,,0.0,,,,,,3.0
2019-05-08 17:00:00,,45.0,,183.0,3618.0,,0.0,,,,,,3.0
2019-05-08 18:00:00,,67.0,,183.0,3571.0,,0.0,,,,,,3.0
2019-05-08 19:00:00,,105.0,,183.0,3357.0,,0.0,,,,,,3.0
2019-05-08 20:00:00,,150.0,,184.0,3378.0,,0.0,,,,,,3.0
2019-05-08 21:00:00,,181.0,,183.0,3022.0,,0.0,,,,,,3.0
2019-05-08 22:00:00,,177.0,,180.0,2751.0,,0.0,,,,,,3.0
2019-05-08 23:00:00,,214.0,,180.0,2688.0,,0.0,,,,,,3.0
2019-05-09 00:00:00,,239.0,,180.0,2742.0,,0.0,,,,,,3.0
2019-05-09 01:00:00,,257.0,,180.0,2672.0,,0.0,,,,,,3.0
2019-05-09 02:00:00,,273.0,,181.0,2849.0,,0.0,,,,,,3.0
2019-05-09 03:00:00,,279.0,,181.0,3390.0,,0.0,,,,,,3.0
2019-05-09 04:00:00,,267.0,,181.0,4203.0,,0.0,,,,,,3.0
2019-05-09 05:00:00,,260.0,,181.0,5352.0,,0.0,,,,,,3.0
2019-05-09 06:00:00,,243.0,,182.0,5467.0,,0.0,,,,,,3.0
2019-05-09 07:00:00,,235.0,,182.0,5396.0,,0.0,,,,,,3.0
2019-05-09 08:00:00,,244.0,,182.0,5184.0,,0.0,,,,,,3.0
2019-05-09 09:00:00,,233.0,,187.0,5228.0,,0.0,,,,,,3.0
2019-05-09 10:00:00,,214.0,,184.0,5263.0,,0.0,,,,,,3.0
2019-05-09 11:00:00,,191.0,,184.0,5056.0,,0.0,,,,,,3.0
2019-05-09 12:00:00,,169.0,,185.0,5164.0,,0.0,,,,,,3.0
2019-05-09 13:00:00,,135.0,,185.0,4921.0,,0.0,,,,,,3.0
2019-05-09 14:00:00,,120.0,,186.0,4946.0,,0.0,,,,,,3.0
2019-05-09 15:00:00,,89.0,,186.0,5107.0,,0.0,,,,,,3.0
2019-05-09 16:00:00,,82.0,,187.0,5100.0,,0.0,,,,,,3.0
2019-05-09 17:00:00,,74.0,,187.0,5198.0,,0.0,,,,,,3.0
2019-05-09 18:00:00,,71.0,,188.0,5258.0,,0.0,,,,,,3.0
2019-05-09 19:00:00,,68.0,,188.0,5170.0,,0.0,,,,,,3.0
2019-05-09 20:00:00,,71.0,,189.0,5021.0,,0.0,,,,,,3.0
2019-05-09 21:00:00,,75.0,,189.0,4510.0,,0.0,,,,,,3.0
2019-05-09 22:00:00,,55.0,,193.0,3353.0,,0.0,,,,,,3.0
2019-05-09 23:00:00,,55.0,,195.0,2826.0,,0.0,,,,,,3.0
2019-05-10 00:00:00,,52.0,,195.0,2665.0,,0.0,,,,,,3.0
2019-05-10 01:00:00,,50.0,,196.0,2530.0,,0.0,,,,,,3.0
2019-05-10 02:00:00,,49.0,,197.0,2678.0,,0.0,,,,,,3.0
2019-05-10 03:00:00,,49.0,,200.0,3168.0,,0.0,,,,,,3.0
2019-05-10 04:00:00,,57.0,,204.0,3993.0,,0.0,,,,,,3.0
2019-05-10 05:00:00,,70.0,,205.0,4852.0,,0.0,,,,,,3.0
2019-05-10 06:00:00,,79.0,,209.0,5336.0,,0.0,,,,,,3.0
2019-05-10 07:00:00,,110.0,,215.0,5099.0,,0.0,,,,,,3.0
2019-05-10 08:00:00,,153.0,,217.0,4873.0,,0.0,,,,,,3.0
2019-05-10 09:00:00,,176.0,,220.0,4492.0,,0.0,,,,,,3.0
2019-05-10 10:00:00,,190.0,,219.0,4212.0,,0.0,,,,,,3.0
2019-05-10 11:00:00,,214.0,,221.0,3936.0,,0.0,,,,,,3.0
2019-05-10 12:00:00,,227.0,,220.0,3506.0,,0.0,,,,,,3.0
2019-05-10 13:00:00,,267.0,,221.0,3081.0,,0.0,,,,,,3.0
2019-05-10 14:00:00,,343.0,,222.0,3240.0,,0.0,,,,,,3.0
2019-05-10 15:00:00,,374.0,,227.0,3560.0,,0.0,,,,,,3.0
2019-05-10 16:00:00,,366.0,,228.0,3714.0,,0.0,,,,,,3.0
2019-05-10 17:00:00,,399.0,,231.0,3840.0,,0.0,,,,,,3.0
2019-05-10 18:00:00,,358.0,,230.0,3818.0,,0.0,,,,,,3.0
2019-05-10 19:00:00,,332.0,,230.0,3931.0,,0.0,,,,,,3.0
2019-05-10 20:00:00,,331.0,,225.0,3870.0,,0.0,,,,,,3.0
2019-05-10 21:00:00,,291.0,,221.0,3629.0,,0.0,,,,,,3.0
2019-05-10 22:00:00,,293.0,,219.0,3081.0,,0.0,,,,,,3.0
2019-05-10 23:00:00,,253.0,,218.0,2598.0,,0.0,,,,,,3.0
2019-05-11 00:00:00,,256.0,,219.0,2169.0,,0.0,,,,,,3.0
2019-05-11 01:00:00,,241.0,,218.0,2224.0,,0.0,,,,,,3.0
2019-05-11 02:00:00,,243.0,,216.0,2222.0,,0.0,,,,,,3.0
2019-05-11 03:00:00,,276.0,,216.0,2220.0,,0.0,,,,,,3.0
2019-05-11 04:00:00,,245.0,,216.0,2173.0,,0.0,,,,,,3.0
2019-05-11 05:00:00,,248.0,,216.0,2187.0,,0.0,,,,,,3.0
2019-05-11 06:00:00,,256.0,,216.0,2441.0,,0.0,,,,,,3.0
2019-05-11 07:00:00,,272.0,,214.0,2713.0,,0.0,,,,,,3.0
2019-05-11 08:00:00,,307.0,,210.0,2993.0,,0.0,,,,,,3.0
2019-05-11 09:00:00,,332.0,,206.0,2689.0,,0.0,,,,,,3.0
2019-05-11 10:00:00,,358.0,,200.0,2313.0,,0.0,,,,,,3.0
2019-05-11 11:00:00,,390.0,,198.0,2169.0,,0.0,,,,,,3.0
2019-05-11 12:00:00,,411.0,,199.0,2164.0,,0.0,,,,,,3.0
2019-05-11 13:00:00,,429.0,,198.0,2199.0,,0.0,,,,,,3.0
2019-05-11 14:00:00,,445.0,,197.0,2212.0,,0.0,,,,,,3.0
2019-05-11 15:00:00,,445.0,,197.0,2159.0,,0.0,,,,,,3.0
2019-05-11 16:00:00,,436.0,,197.0,2130.0,,0.0,,,,,,3.0
2019-05-11 17:00:00,,413.0,,197.0,2144.0,,0.0,,,,,,3.0
2019-05-11 18:00:00,,380.0,,197.0,2168.0,,0.0,,,,,,3.0
2019-05-11 19:00:00,,349.0,,196.0,2471.0,,0.0,,,,,,3.0
2019-05-11 20:00:00,,332.0,,196.0,2590.0,,0.0,,,,,,3.0
2019-05-11 21:00:00,,315.0,,195.0,2531.0,,0.0,,,,,,3.0
2019-05-11 22:00:00,,313.0,,207.0,2236.0,,0.0,,,,,,3.0
2019-05-11 23:00:00,,308.0,,206.0,2061.0,,0.0,,,,,,3.0
2019-05-12 00:00:00,,285.0,,206.0,1885.0,,0.0,,,,,,3.0
2019-05-12 01:00:00,,284.0,,206.0,1806.0,,0.0,,,,,,3.0
2019-05-12 02:00:00,,294.0,,205.0,1848.0,,0.0,,,,,,3.0
2019-05-12 03:00:00,,283.0,,205.0,1842.0,,0.0,,,,,,3.0
2019-05-12 04:00:00,,296.0,,204.0,1932.0,,0.0,,,,,,3.0
2019-05-12 05:00:00,,321.0,,204.0,1933.0,,0.0,,,,,,3.0
2019-05-12 06:00:00,,336.0,,204.0,1896.0,,0.0,,,,,,3.0
2019-05-12 07:00:00,,366.0,,203.0,1998.0,,0.0,,,,,,3.0
2019-05-12 08:00:00,,391.0,,203.0,2053.0,,0.0,,,,,,3.0
2019-05-12 09:00:00,,392.0,,202.0,2002.0,,0.0,,,,,,3.0
2019-05-12 10:00:00,,412.0,,203.0,1997.0,,0.0,,,,,,3.0
2019-05-12 11:00:00,,416.0,,203.0,2087.0,,0.0,,,,,,3.0
2019-05-12 12:00:00,,431.0,,201.0,2007.0,,0.0,,,,,,3.0
2019-05-12 13:00:00,,428.0,,201.0,1837.0,,0.0,,,,,,3.0
2019-05-12 14:00:00,,410.0,,201.0,1853.0,,0.0,,,,,,3.0
2019-05-12 15:00:00,,395.0,,201.0,1971.0,,0.0,,,,,,3.0
2019-05-12 16:00:00,,360.0,,201.0,2080.0,,0.0,,,,,,3.0
2019-05-12 17:00:00,,339.0,,201.0,1913.0,,0.0,,,,,,3.0
2019-05-12 18:00:00,,271.0,,200.0,2035.0,,0.0,,,,,,3.0
2019-05-12 19:00:00,,223.0,,200.0,2205.0,,0.0,,,,,,3.0
2019-05-12 20:00:00,,171.0,,199.0,2252.0,,0.0,,,,,,3.0
2019-05-12 21:00:00,,145.0,,199.0,2173.0,,0.0,,,,,,3.0
2019-05-12 22:00:00,,141.0,,187.0,2605.0,,0.0,,,,,,3.0
2019-05-12 23:00:00,,136.0,,187.0,2605.0,,0.0,,,,,,3.0
2019-05-13 00:00:00,,134.0,,187.0,2289.0,,0.0,,,,,,3.0
2019-05-13 01:00:00,,135.0,,186.0,2232.0,,0.0,,,,,,3.0
2019-05-13 02:00:00,,134.0,,186.0,2221.0,,0.0,,,,,,3.0
2019-05-13 03:00:00,,128.0,,185.0,2739.0,,0.0,,,,,,3.0
2019-05-13 04:00:00,,117.0,,185.0,3770.0,,0.0,,,,,,3.0
2019-05-13 05:00:00,,94.0,,186.0,4788.0,,0.0,,,,,,3.0
2019-05-13 06:00:00,,92.0,,200.0,5140.0,,0.0,,,,,,3.0
2019-05-13 07:00:00,,104.0,,202.0,4555.0,,0.0,,,,,,3.0
2019-05-13 08:00:00,,98.0,,205.0,3790.0,,0.0,,,,,,3.0
2019-05-13 09:00:00,,93.0,,207.0,3274.0,,0.0,,,,,,3.0
2019-05-13 10:00:00,,88.0,,207.0,3097.0,,0.0,,,,,,3.0
2019-05-13 11:00:00,,81.0,,207.0,3018.0,,0.0,,,,,,3.0
2019-05-13 12:00:00,,82.0,,207.0,2939.0,,0.0,,,,,,3.0
2019-05-13 13:00:00,,96.0,,204.0,2817.0,,0.0,,,,,,3.0
2019-05-13 14:00:00,,113.0,,204.0,2818.0,,0.0,,,,,,3.0
2019-05-13 15:00:00,,122.0,,204.0,3029.0,,0.0,,,,,,3.0
2019-05-13 16:00:00,,117.0,,206.0,3365.0,,0.0,,,,,,3.0
2019-05-13 17:00:00,,102.0,,211.0,4196.0,,0.0,,,,,,3.0
2019-05-13 18:00:00,,82.0,,218.0,4726.0,,0.0,,,,,,3.0
2019-05-13 19:00:00,,69.0,,225.0,4825.0,,0.0,,,,,,3.0
2019-05-13 20:00:00,,62.0,,231.0,4663.0,,0.0,,,,,,3.0
2019-05-13 21:00:00,,54.0,,231.0,3684.0,,0.0,,,,,,3.0
2019-05-13 22:00:00,,57.0,,205.0,2885.0,,0.0,,,,,,3.0
2019-05-13 23:00:00,,46.0,,204.0,2359.0,,0.0,,,,,,3.0
2019-05-14 00:00:00,,38.0,,203.0,2237.0,,0.0,,,,,,3.0
2019-05-14 01:00:00,,34.0,,203.0,2226.0,,0.0,,,,,,3.0
2019-05-14 02:00:00,,29.0,,202.0,2560.0,,0.0,,,,,,3.0
2019-05-14 03:00:00,,24.0,,201.0,3182.0,,0.0,,,,,,3.0
2019-05-14 04:00:00,,17.0,,196.0,4608.0,,0.0,,,,,,3.0
2019-05-14 05:00:00,,10.0,,198.0,5523.0,,0.0,,,,,,3.0
2019-05-14 06:00:00,,7.0,,205.0,5545.0,,0.0,,,,,,3.0
2019-05-14 07:00:00,,9.0,,206.0,5081.0,,0.0,,,,,,3.0
2019-05-14 08:00:00,,13.0,,198.0,4564.0,,0.0,,,,,,3.0
2019-05-14 09:00:00,,19.0,,205.0,4181.0,,0.0,,,,,,3.0
2019-05-14 10:00:00,,31.0,,191.0,3920.0,,0.0,,,,,,3.0
2019-05-14 11:00:00,,46.0,,185.0,3880.0,,0.0,,,,,,3.0
2019-05-14 12:00:00,,53.0,,185.0,3713.0,,0.0,,,,,,3.0
2019-05-14 13:00:00,,63.0,,183.0,3341.0,,0.0,,,,,,3.0
2019-05-14 14:00:00,,71.0,,181.0,3241.0,,0.0,,,,,,3.0
2019-05-14 15:00:00,,72.0,,183.0,3631.0,,0.0,,,,,,3.0
2019-05-14 16:00:00,,75.0,,185.0,3986.0,,0.0,,,,,,3.0
2019-05-14 17:00:00,,75.0,,185.0,4428.0,,0.0,,,,,,3.0
2019-05-14 18:00:00,,68.0,,186.0,4590.0,,0.0,,,,,,3.0
2019-05-14 19:00:00,,66.0,,188.0,4459.0,,0.0,,,,,,3.0
2019-05-14 20:00:00,,71.0,,189.0,3829.0,,0.0,,,,,,3.0
2019-05-14 21:00:00,,70.0,,189.0,3059.0,,0.0,,,,,,3.0
2019-05-14 22:00:00,,61.0,,187.0,2586.0,,0.0,,,,,,3.0
2019-05-14 23:00:00,,56.0,,186.0,2375.0,,0.0,,,,,,3.0
2019-05-15 00:00:00,,51.0,,186.0,2208.0,,0.0,,,,,,3.0
2019-05-15 01:00:00,,43.0,,186.0,2214.0,,0.0,,,,,,3.0
2019-05-15 02:00:00,,37.0,,185.0,2382.0,,0.0,,,,,,3.0
2019-05-15 03:00:00,,33.0,,186.0,2883.0,,0.0,,,,,,3.0
2019-05-15 04:00:00,,29.0,,185.0,4465.0,,0.0,,,,,,3.0
2019-05-15 05:00:00,,23.0,,187.0,5797.0,,0.0,,,,,,3.0
2019-05-15 06:00:00,,20.0,,189.0,5919.0,,0.0,,,,,,3.0
2019-05-15 07:00:00,,24.0,,187.0,5708.0,,0.0,,,,,,3.0
2019-05-15 08:00:00,,24.0,,186.0,5270.0,,0.0,,,,,,3.0
2019-05-15 09:00:00,,29.0,,185.0,4527.0,,0.0,,,,,,3.0
